nameseq,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,label
CP035288.1/912648-912438,421.9999999999998,251.6294427556989,9465.999999999996,0.9349226049413215,0.16666666666666674,3.9769068361909525,733.7410987535042,735.4860265416977,77.54161735446979,117.78072315012501,251.6294427556989,499.99801802515526,9465.065077395055,540939.6952380949,382.21729487503023,191.10864743751512,1.7387229828282098,0.6965831307544181,0.23357878775427257,sRNA
CP035288.1/720839-721135,593.9999999999994,368.69512517334397,7570.000000000001,1.2853978103720567,0.16666666666666682,4.710996011636711,772.8596250290216,774.1640303875826,78.3237523349482,143.32623050992407,368.69512517334397,825.7264290347428,7568.714602189629,599329.9459459458,682.4001985248187,341.20009926240937,1.301110479846839,0.8745632487330222,0.25863301527717325,sRNA
CP035288.1/102173-102398,451.99999999999994,290.51377987885553,5812.0,0.173400033597898,0.16666666666666669,4.04209897731552,552.6083604144983,553.8350175518578,76.64765027282503,136.36834677229683,290.51377987885553,569.9847564662249,5811.826599966402,306733.2266666667,433.61640969392806,216.80820484696403,1.2225848681736688,0.8766763137641501,0.22960020784118038,sRNA
CP035288.1/1033497-1033274,448.0,332.4424564892772,5791.999999999999,1.7325111489942773,0.16666666666666669,3.9849315122058395,535.6416712691423,536.841318172196,79.56887010638195,141.89958822230534,332.4424564892772,554.9504270392863,5790.267488851005,288198.60089686094,413.05083881698096,206.52541940849048,1.1956287305114783,0.6472099710068613,0.22655135442608657,sRNA
CP035288.1/1776837-1777062,451.9999999999999,302.191259349921,6099.999999999999,3.193401152643781,0.16666666666666669,4.0367235560965815,556.1294813260668,557.3639545017041,78.03612068080733,120.66599108458392,302.191259349921,605.3554049366595,6096.806598847355,310654.57777777774,484.6894138520756,242.3447069260378,1.2303749586859887,0.8081323451484702,0.2508673304922106,sRNA
CP035288.1/1076868-1076645,448.00000000000006,298.9519626953101,6088.0,7.636514474029591,0.16666666666666666,3.9967605309656418,559.0849667089967,560.3371182588699,84.86487351509989,138.49223361074775,298.9519626953101,530.733766753086,6080.363485525971,313977.6860986547,392.24153314233826,196.12076657116913,1.247957514975439,0.7997784568348232,0.20513913020157545,sRNA
CP035288.1/440352-440128,449.99999999999983,316.17025686116796,5953.999999999999,1.2983950661731214,0.16666666666666674,3.995436678122802,538.858051809565,540.059520529252,87.49136269359049,129.41398574010495,316.17025686116796,616.0273938341334,5952.701604933826,291664.2857142857,486.6134080940284,243.3067040470142,1.1974623373545894,0.7450741954550654,0.2794640649164195,sRNA
CP035288.1/2086294-2086524,461.9999999999999,296.5248768401187,7274.0,0.4457362697857188,0.1666666666666667,4.059857554020366,599.1660871578097,600.4672094004945,81.66833909013964,154.99619356415826,296.5248768401187,613.3415351133647,7273.554263730214,360560.86956521735,458.3453415492064,229.1726707746032,1.2968962925493719,0.8285271481810251,0.24602423759895556,sRNA
CP035288.1/592649-592872,448.0,294.89396484738586,5791.999999999999,0.3560042457436031,0.16666666666666669,4.018411159332376,536.4773993375676,537.678917974362,68.88199481627544,133.78301361053275,294.89396484738586,587.6765168081147,5791.643995754255,289098.6188340807,453.89350319758194,226.94675159879097,1.1974941949499276,0.8561741948961875,0.23321150789871908,sRNA
CP035288.1/1938575-1938795,442.0,295.0520220766536,5330.0,2.148798884601425,0.16666666666666669,4.05530212077352,548.0875842417889,549.3318255348534,49.63768220455377,111.2501564395554,295.0520220766536,547.6985320531346,5327.851201115399,301765.4545454546,436.44837561357923,218.22418780678962,1.2400171589180744,0.8043311807179359,0.22713933866370323,sRNA
CP035288.1/1157312-1157534,446.00000000000006,300.2520268861591,5649.999999999999,0.8107155313193165,0.16666666666666663,4.03257412121914,544.4924241897219,545.7173805730027,60.4051388062157,121.42004212919598,300.2520268861591,578.6447112961864,5649.18928446868,297807.45945945947,457.22466916699045,228.61233458349523,1.2208350318155197,0.803030308442217,0.23403004974077785,sRNA
CP035288.1/598869-599090,444.0000000000001,327.48082743167424,5200.0,6.697836506287352,0.16666666666666663,3.9041656180893174,485.7489063291857,486.84664537059024,100.11038298234081,157.57329328733368,327.48082743167424,577.6349339393059,5193.302163493712,237019.65610859726,420.06164065197225,210.03082032598613,1.0940290683089764,0.719625949024962,0.2670140641364254,sRNA
CP035288.1/1229366-1229589,447.9999999999999,302.92460514978063,5876.0,3.8649021649938056,0.1666666666666667,3.986955773133529,544.8669562379425,546.0872644993934,85.48930213310217,136.98748912768767,302.92460514978063,597.746897764885,5872.1350978350065,298211.3004484305,460.75940863719734,230.37970431859867,1.2162208844596936,0.798775149727735,0.28358767640916643,sRNA
CP035288.1/2217566-2217344,445.99999999999994,295.6195318233925,5850.0,5.699781728446337,0.16666666666666669,4.01044707756992,553.7291756806751,554.9749121835628,67.73714209867806,124.72280274354378,295.6195318233925,534.0600640969385,5844.300218271554,307997.15315315314,409.33726135339475,204.66863067669738,1.2415452369521864,0.8147329495059636,0.2076036300159113,sRNA
CP035288.1/1839698-1839474,450.0000000000001,294.2146281104555,7929.999999999999,0.544606876051808,0.16666666666666663,4.0496959449774215,643.1422859678875,644.5762727781495,81.81309411274196,119.20591464822004,294.2146281104555,609.9297309238951,7929.455393123947,415478.5714285713,490.72381627567506,245.36190813783753,1.4292050799286384,0.726676080651878,0.28363896044554626,sRNA
CP035288.1/495464-495684,441.9999999999997,300.46073203716384,6009.999999999999,1.3322956324328428,0.1666666666666668,3.984935445437761,548.2335268843015,549.478099489126,79.62624327341055,144.33228319834646,300.46073203716384,568.6283241268861,6008.667704367566,301926.1818181818,424.2960409285397,212.14802046426985,1.2403473458920855,0.7745199501053471,0.2315335988780233,sRNA
CP035288.1/2223335-2223559,449.9999999999999,322.39758120108246,8010.0,0.942528999076537,0.1666666666666667,4.063195427292351,638.6235197673195,640.0474312781157,68.11962245106292,119.69181825963632,322.39758120108246,590.5780612361106,8009.057471000923,409660.71428571426,470.88624297647425,235.44312148823713,1.4191633772607104,0.5994255528456373,0.249207278947263,sRNA
CP035288.1/2096606-2096382,450.00000000000006,291.5786795278819,6098.000000000001,4.093158876733721,0.16666666666666666,4.009614002214365,544.9990825680352,546.2142436809937,73.47738792384774,119.24212333559551,291.5786795278819,627.4569288632006,6093.906841123267,298350.0,508.21480552760505,254.10740276380253,1.2111090723734115,0.8720454338691932,0.28172267440531623,sRNA
CP035288.1/2072141-2071922,440.00000000000006,285.5352830426384,7888.000000000001,2.6246370430366524,0.16666666666666663,3.9959429396841113,628.8529239814346,630.2870260126075,81.805105130238,126.13047850926581,285.5352830426384,591.4862799723606,7885.375362956965,397261.7351598174,465.35580146309485,232.67790073154742,1.4292111908668967,0.7368879641017071,0.2831415151479812,sRNA
CP035288.1/682080-681856,449.9999999999999,324.3911898899108,6322.0,4.472354650903241,0.1666666666666667,3.9667062871544667,535.2831026662433,536.4766004749348,78.98609253596072,137.4051308922615,324.3911898899108,632.5975095198808,6317.527645349097,287807.14285714284,495.1923786276193,247.59618931380965,1.1895180059249855,0.703975949274872,0.27043620829566034,sRNA
CP035288.1/326050-325830,441.99999999999994,313.1105250379818,6642.0,0.7626783820264476,0.16666666666666669,4.0081526437349995,573.6758666703699,574.9781972151007,65.23859336355127,110.74195703980196,313.1105250379818,589.7742890756716,6641.237321617974,330599.9272727273,479.0323320358697,239.51616601793484,1.2979092006116968,0.674018984152651,0.2775344440277699,sRNA
CP035288.1/964285-964513,458.0000000000002,307.28241260337586,7233.999999999997,0.9805714469183676,0.16666666666666657,4.096412925128869,616.3245898063777,617.6747000547449,79.66782645925885,124.35248332352634,307.28241260337586,556.9057053157129,7233.019428553079,381522.03508771904,432.55322199218654,216.27661099609327,1.345686877306501,0.7336276528118402,0.20426943599379507,sRNA
CP035288.1/1523780-1523556,449.99999999999983,303.0051547761431,5337.999999999999,1.4791527029098914,0.16666666666666674,4.025146504038596,549.7344813635033,550.9602007923465,90.86822548399047,134.35343199975497,303.0051547761431,561.4202655726474,5336.520847297089,303557.1428571428,427.0668335728924,213.5334167864462,1.2216321808077855,0.8021773249111075,0.24100830063105447,sRNA
CP035288.1/270415-270188,455.99999999999983,296.8573810047978,4499.999999999999,1.6271352651654054,0.16666666666666674,4.0472788626366105,518.9373757978894,520.0791535825958,78.001527986292,121.44538155860937,296.8573810047978,593.9639050005562,4498.3728647348335,270482.32599118934,472.51852344194685,236.25926172097343,1.1380205609602843,0.920010543182671,0.22753638620900749,sRNA
CP035288.1/1038491-1038687,393.99999999999983,263.63668185294193,4114.0,1.5178162934355623,0.16666666666666674,3.7334107862036388,434.82410236784256,435.93193627127675,84.17016374434233,124.6249111275125,263.63668185294193,496.41017455432785,4112.482183706565,190036.65306122453,371.78526342681533,185.89263171340767,1.1036144730148294,0.8994210585647995,0.22615036664833155,sRNA
CP035288.1/1989592-1989820,457.99999999999994,305.19171502837776,5354.0,1.8411443778345884,0.16666666666666669,4.090391695725211,554.9342303372536,556.1498598998894,67.13281456315217,126.66648819878017,305.19171502837776,606.7991091236886,5352.158855622165,309302.66666666657,480.13262092490845,240.06631046245423,1.2116467911293747,0.826088624297451,0.2665460448577664,sRNA
CP035288.1/1466471-1466292,359.9999999999999,231.14909524693576,3635.9999999999995,5.920705728632454,0.1666666666666667,3.572902198123029,423.3013111248298,424.4820702137617,71.46168692944505,108.49902383923153,231.14909524693576,460.63178123493975,3630.079294271367,180185.0279329609,352.1327573957082,176.0663786978541,1.1758369753467497,0.9131857239752315,0.23508071912467654,sRNA
CP035288.1/842157-842226,140.0,101.82185238794602,438.2873275241505,0.12889190551517224,0.16666666666666666,2.223687727407754,122.31107881136525,123.19420276215476,17.686918264136644,34.02115434473001,101.82185238794602,238.48778279367787,438.15843561863534,15176.8115942029,204.46662844894786,102.23331422447393,0.8736505629383232,0.936419202162407,0.32644655268987366,sRNA
CP035288.1/503374-503109,532.0000000000005,201.11665503954237,10383.992550031291,0.2643167960890655,0.16666666666666655,4.860323714382137,1018.7914408749222,1020.7118788486013,50.31218377835958,90.55766998302668,201.11665503954237,508.6388598797085,10383.728233235202,1041852.7396226416,418.0811898966818,209.0405949483409,1.9150215054039874,0.9743407679484448,0.16901170026394347,sRNA
CP035288.1/2191667-2191912,491.99999999999994,219.374021268908,4771.216016190786,0.2437717012931496,0.16666666666666669,4.599181491731848,754.1140497298801,755.6514907748174,32.88595735214081,75.54324341153246,219.374021268908,548.2077167875759,4770.972244489492,571009.1755102039,472.6644733760435,236.33223668802174,1.5327521335973175,1.084554698969255,0.1714098115112767,sRNA
CP035288.1/646845-647065,441.9999999999999,259.42328779740717,3041.7115903618756,0.4704126649561181,0.1666666666666667,4.084938207241532,517.2078885709305,518.382028308011,44.40435685759624,94.16899995449168,259.42328779740717,598.9289844587644,3041.2411776969193,268719.9272727274,504.75998450427267,252.37999225213633,1.1701535940518795,1.059013500589061,0.23529590450924204,sRNA
CP035288.1/476480-476240,481.9999999999999,188.8303417287068,5459.076707279074,1.7869805515335246,0.16666666666666669,4.636639294521888,817.9779948140414,819.6803441992901,37.53176010216672,67.02137491373098,188.8303417287068,467.95098005007515,5457.28972672754,671875.8666666666,400.92960513634415,200.46480256817208,1.6970497817718704,1.0752232705402134,0.1596014922416656,sRNA
CP035288.1/1004501-1004288,428.0,241.71917513783967,3603.9999999999973,0.2388288267592571,0.16666666666666666,4.126885789454095,577.3040793204218,578.6576663586862,31.07895254343766,71.57056114649556,241.71917513783967,533.8942294034705,3603.761171173238,334844.6948356806,462.32366825697494,231.16183412848747,1.3488413068234155,0.9680210041895546,0.24666231765828114,sRNA
CP035288.1/1208798-1208584,429.99999999999994,271.8401009665782,4017.9999999999995,8.116212658675579,0.1666666666666667,3.946101596557738,487.36844378765437,488.50582793374497,56.35786580784759,107.73814237673906,271.8401009665782,577.2063097733951,4009.883787341324,238637.94392523365,469.46816739665604,234.73408369832802,1.1334149855526847,0.9735544086785302,0.2298755275644278,sRNA
CP035288.1/1457183-1457009,349.99999999999994,238.8894241923591,5745.999999999999,4.248698015144584,0.1666666666666667,3.5448985176470735,497.7951385861456,499.22353503318976,61.52864419508657,103.07041007622456,238.8894241923591,483.90811662414575,5741.751301984855,249224.13793103443,380.8377065479212,190.4188532739606,1.4222718245318449,0.6696162770284629,0.28246196694712367,sRNA
CP035288.1/1061287-1061381,190.0,123.38234859625732,1690.0,0.08872300630520395,0.16666666666666669,2.6091714917443105,222.11708624056817,223.29543448944446,31.051290549162992,61.650528597456656,123.38234859625732,243.7868861479197,1689.9112769936949,49860.85106382978,182.13635755046303,91.06817877523152,1.1690372960029904,0.8997639830137762,0.2681425669324012,sRNA
CP035288.1/2412698-2412800,206.00000000000014,134.18030056858575,1681.9999999999998,0.852537398163449,0.16666666666666657,2.71142232007727,228.7881115792515,229.90688652275784,40.08097219707056,67.75722211372717,134.18030056858575,289.10518119582963,1681.1474626018364,52857.176470588245,221.34795908210248,110.67397954105124,1.1106219008701521,0.9417407959137283,0.28530903280950703,sRNA
NC_007795.1/2212296-2212116,362.0000000000001,236.91976235035946,4706.0,3.3565766830942088,0.16666666666666663,3.662903398135564,513.9805443788704,515.4062906527669,52.370675476244706,99.02482300679382,236.91976235035946,464.92098416602823,4702.643423316906,265643.64444444433,365.8961611592344,182.9480805796172,1.4198357579526801,0.7300679316614771,0.25298868379603817,sRNA
NC_007795.1/2037797-2037618,359.9999999999999,218.9813449870813,2960.0000000000005,0.16549785775093956,0.1666666666666667,3.6248168472122484,406.7038234391213,407.8382854013416,65.85188576925326,95.18553738101016,218.9813449870813,506.67309513776826,2959.8345021422497,166332.06703910613,411.48755775675806,205.74377887837903,1.1297328428864484,1.0402065106281997,0.2626115068894226,sRNA
NC_007795.1/942148-942330,365.99999999999983,230.80552778507118,4569.999999999999,0.42862781631937413,0.16666666666666674,3.6599051912785785,462.6099869220292,463.8791525083533,56.06318123846842,98.34887899376827,230.80552778507118,464.1850678985181,4569.57137218368,215183.86813186808,365.83618890474986,182.91809445237493,1.2639617129017195,0.8767286226208195,0.23830866540015652,sRNA
NC_007795.1/2377462-2377319,288.00000000000006,182.15018410663615,1999.2070542387266,2.474133246901334,0.16666666666666663,3.2352774854118684,324.8630480679512,325.9969539520484,38.14437049873053,74.69781643729866,182.15018410663615,413.9338116905261,1996.7329209918253,106274.01398601395,339.23599525322743,169.61799762661371,1.1279966946803859,0.9774871274792395,0.2851348666158361,sRNA
NC_007795.1/575845-575983,277.9999999999999,190.17497296671286,2146.0,4.733759580044544,0.16666666666666674,3.1515301955202673,314.3628476776478,315.4997875467256,46.58418833330285,75.71926607031187,190.17497296671286,366.12623692998716,2141.2662404199555,99540.11594202899,290.4069708596753,145.20348542983766,1.1308016103512515,0.838124107369177,0.2781784039715008,sRNA
NC_007795.1/1750160-1750217,116.00000000000003,77.71180677442834,904.0,1.4637660792100324,0.1666666666666666,2.058028546172002,137.81146541561773,139.01508185249594,13.104222791332276,31.092784887398036,77.71180677442834,168.78257211402746,902.53623392079,19325.192982456145,137.68978722662942,68.84489361331471,1.1880298742725663,0.8334907355516578,0.32821032226287195,sRNA
NC_007795.1/623780-623341,879.9999999999993,555.4887976016877,17156.000000000004,7.037332503222802,0.1666666666666668,5.6359261007143076,1181.950929607486,1183.2963494279345,162.36623594466616,250.61439876151752,555.4887976016877,1147.356347840268,17148.96266749678,1400190.2505694763,896.7419490787504,448.3709745393752,1.343126056372144,0.823666687684095,0.2611641431617372,sRNA
NC_007795.1/639887-639711,354.00000000000006,222.02700166998656,4610.000000000001,5.419124684999301,0.16666666666666663,3.5884939310980144,466.7504686660743,468.07458613111885,59.80245850033499,102.78278090982879,222.02700166998656,441.41719547563207,4604.580875315001,219093.8181818182,338.6344145658033,169.31720728290165,1.318504148774221,0.8482455221127831,0.23705049495184502,sRNA
NC_007795.1/911380-911477,196.00000000000003,149.40617281735382,1325.444154807208,4.271269275750101,0.16666666666666663,2.6230015222653873,209.1124099617237,210.18754512033138,35.044192543819804,64.24425802076203,149.40617281735382,226.37658946868086,1321.172885531458,44178.80412371134,162.13233144791883,81.06616572395941,1.0669000508251207,0.6684513921173998,0.21214296255924353,sRNA
NC_007795.1/774294-774417,248.00000000000003,183.30096750363333,1185.5827914172503,1.2624973406292934,0.16666666666666666,2.952723753553733,233.99145283535464,234.94071211984974,39.1836175598695,71.71096837701037,183.30096750363333,312.9119541133045,1184.320294076621,55197.1382113821,241.20098573629411,120.60049286814706,0.9435139227232041,0.829505074382671,0.19661587118418986,sRNA
NC_007795.1/2498109-2498395,574.0000000000005,361.4969836499525,13058.000000000002,3.557723962074882,0.16666666666666655,4.666097185652845,935.8931562950977,937.5279054121928,71.6804659478782,144.11761955538077,361.4969836499525,700.7511000570805,13054.442276037928,878958.5734265735,556.6334805016998,278.3167402508499,1.6304758820472072,0.6811771672461403,0.21601535120972323,sRNA
NC_007795.1/2033763-2033622,283.9999999999999,173.83658903590884,2592.0,0.6470745469734851,0.16666666666666674,3.2536867739887905,341.1744421846396,342.3821431016717,33.07026731242401,64.5616039594714,173.83658903590884,397.13631697221484,2591.3529254530267,117225.53191489361,332.5747130127435,166.28735650637174,1.2013184583966188,0.9686840279595612,0.2853625165910587,sRNA
NC_007795.1/911443-911561,237.99999999999994,140.30917374468106,3466.0000000000005,5.244970304514712,0.16666666666666669,2.963440663626792,365.0643778842302,366.60799736068714,52.45272041044483,67.79046140051794,140.30917374468106,273.08834675058125,3460.7550296954855,134401.4237288136,205.29788535006332,102.64894267503166,1.5338839406900433,0.8027967025007744,0.22424777756881806,sRNA
NC_007795.1/2720570-2720467,208.0000000000001,164.17893324222894,914.5801124875558,0.3673509619923133,0.16666666666666657,2.6558971706280303,183.82600468921692,184.71620846558895,55.07852824251274,71.88234153523888,164.17893324222894,285.7741981449593,914.2127615255635,34120.077669902916,213.89185660972043,106.94592830486022,0.8837788686981578,0.7151501796254024,0.22953741050061238,sRNA
NC_007795.1/2556335-2556409,149.99999999999991,95.49015388516352,910.0274046578453,2.493936775302925,0.16666666666666677,2.3156116222693783,164.17064292984904,165.27618163612146,29.549530575156854,40.56584289734934,95.49015388516352,194.74259985257828,907.5334678825424,27316.216216216213,154.17675695522894,77.08837847761447,1.0944709528656609,0.9960948889892951,0.2549655451860295,sRNA
NC_007795.1/1219192-1219282,181.99999999999991,102.74085854396029,1450.0000000000002,1.0498783105723648,0.16666666666666674,2.61968053637637,211.45212224047316,212.6236111065749,23.242511712681797,36.26215982335741,102.74085854396029,319.57194435873123,1448.9501216894278,45208.80000000001,283.3097845353738,141.6548922676869,1.1618248474751278,1.12449769644642,0.3750524463698868,sRNA
NC_007795.1/2304098-2304035,128.00000000000006,81.51268341178263,611.813679647667,2.7589264972127134,0.16666666666666657,2.158980292120873,129.6148139681572,130.63945294843617,20.26715105131827,29.149115842561223,81.51268341178263,192.17332976052452,609.0547531504542,17066.666666666668,163.0242139179633,81.51210695898165,1.0126157341262276,1.0759723020465413,0.2821021981441259,sRNA
NC_007795.1/2302993-2303058,131.99999999999997,92.6098175821843,475.83083626989657,0.056871933130305474,0.1666666666666667,2.16410067608425,125.53883861180172,126.50083611763812,20.381416652420047,32.440051409204244,92.6098175821843,182.76773113575433,475.77396433676626,16002.461538461535,150.3276797265501,75.16383986327504,0.9510518076651647,0.9413066789542368,0.23786221325058707,sRNA
NC_007795.1/412673-412518,312.0,185.22499490758588,2848.0,1.1210308931726363,0.16666666666666666,3.373396817402942,362.7009787690129,363.8691008874553,51.80367670495526,79.62053452857224,185.22499490758588,433.45996536633396,2846.8789691068273,132400.72258064515,353.8394308377617,176.91971541888086,1.1625031370801697,1.0485910916701808,0.26162137676556074,sRNA
NC_007795.1/160579-160770,384.00000000000006,262.8179502085289,3368.0,1.6310766953675127,0.16666666666666663,3.6411129757829097,399.7199019313399,400.76492306614034,85.92465114119352,129.6412968391817,262.8179502085289,502.9914859884062,3366.3689233046325,160612.5235602094,373.35018914922455,186.67509457461227,1.0409372446128642,0.9095022479937965,0.24039850652249817,sRNA
NC_007795.1/995360-995233,256.00000000000006,162.5423079044798,3380.0000000000005,1.6759335541538987,0.16666666666666663,3.0670278979482983,364.35147865762815,365.783120631041,47.94209257711648,75.00233701864373,162.5423079044798,328.9399248950411,3378.3240664458467,133797.2913385827,253.93758787639734,126.96879393819867,1.4232479635063597,0.7695126621127844,0.2677701607251067,sRNA
NC_007795.1/384255-384158,196.00000000000009,123.10812239475347,1182.960677628814,0.428884744267429,0.16666666666666657,2.6510246463362233,198.59506539690256,199.61612644810123,24.122796316298444,54.26371807303204,123.10812239475347,317.7800217785242,1182.5317928845466,39846.59793814433,263.5163037054922,131.7581518527461,1.013240129576033,1.1011131237259357,0.33862294148344596,sRNA
NC_007795.1/707832-707753,160.00000000000006,97.05358702162795,1088.0,1.7047010258957611,0.1666666666666666,2.4430187297504165,186.33303518163385,187.5086495895218,23.147629148032653,33.91320386118626,97.05358702162795,218.56046938416364,1086.2952989741043,35159.49367088608,184.64726552297736,92.32363276148868,1.164581469885211,1.013450131110887,0.2806940617761816,sRNA
NC_007795.1/1771670-1771728,118.00000000000003,81.14544855387626,1322.0,2.115452991057252,0.16666666666666663,2.1108988973877585,178.90779748239035,180.44351489861174,12.882524168422025,31.673485907832134,81.14544855387626,139.93796829986553,1319.8845470089427,32559.862068965514,108.2644823920334,54.1322411960167,1.5161677752744942,0.6179923731342896,0.23818875996652086,sRNA
NC_007795.1/1897320-1897263,116.0,73.65128957891918,740.0000000000001,0.5761983429594637,0.16666666666666666,2.0946994336871363,141.8731828077456,143.11227343249615,15.167225296914173,20.67548918930936,73.65128957891918,128.83628781881353,739.4238016570406,20481.122807017546,108.16079862950417,54.080399314752086,1.2230446793771172,0.8954908091080506,0.20650041941690617,sRNA
NC_007795.1/361999-361904,192.00000000000003,114.96099782094547,1492.0000000000002,3.0426240246750886,0.16666666666666663,2.6806127796687464,237.48684174075834,238.7335003943232,25.803415354959107,46.197705946709426,114.96099782094547,238.41730225100838,1488.9573759753252,56993.684210526306,192.21959630429896,96.10979815214948,1.2369106340664495,0.9731781552320782,0.21487532430868528,sRNA
NC_007795.1/2627630-2627682,106.00000000000001,74.0,443.70176781151355,0.7398965340576896,0.16666666666666666,1.9250083519697925,101.2719112093773,102.24104248896705,21.38848886294455,35.63269451930573,74.0,135.61341557696952,442.9618712774559,10453.230769230768,99.98072105766379,49.99036052883189,0.9553953887677102,0.9479430066400376,0.21377759120157055,sRNA
NC_007795.1/2111497-2111701,409.99999999999994,237.56523908555016,9457.999999999998,1.139234469299416,0.16666666666666669,3.948894937175537,725.214451041897,726.9897644720032,64.58613402060082,98.69120126370889,237.56523908555016,568.5225788626898,9456.860765530699,528514.1176470587,469.8313775989809,234.91568879949045,1.7688157342485293,0.7133121547704291,0.282835888646847,sRNA
NC_007795.1/2353438-2353136,606.0000000000002,409.7651546855548,5484.814798155129,0.7907106193633685,0.1666666666666666,4.65188989814725,661.4589934379908,662.5532191544469,95.5779018628548,183.21322931317803,409.7651546855548,817.4986798849841,5484.024087535766,438976.7682119205,634.285450571806,317.142725285903,1.0915164908217665,0.890009118907724,0.2420397188640587,sRNA
NC_007795.1/1349540-1349777,476.0,329.11070242890423,4114.524563282946,1.857680233674431,0.16666666666666666,4.128756082836047,525.4179288908973,526.525238715315,76.06614759482392,147.37157718332708,329.11070242890423,636.5979690622837,4112.666883049271,277228.82700421946,489.22639187895663,244.61319593947832,1.1038191783422213,0.8386997635263256,0.24008580223598328,sRNA
NC_007795.1/2018387-2018624,476.00000000000017,300.64014605962336,4195.999999999999,2.287736121847662,0.1666666666666666,4.125754569243565,550.461624457146,551.6217134666949,83.16170472266508,134.05131397005022,300.64014605962336,612.2424062376689,4193.712263878151,304286.5147679325,478.19109226761867,239.09554613380934,1.1564319841536674,0.9557061536123239,0.23269276988196838,sRNA
NC_007795.1/1707362-1707599,476.0000000000001,328.6334526842421,4501.922460662881,0.2961207488105668,0.16666666666666663,4.162683329514038,548.685702383432,549.842048665808,67.85743420314367,119.21735302195191,328.6334526842421,626.1859548624253,4501.626339914071,302326.27848101273,506.9686018404734,253.4843009202367,1.152701055427378,0.8057429599984843,0.24301836206411523,sRNA
NC_007795.1/1796117-1796354,476.00000000000017,307.3247366575661,4195.999999999999,3.6202460090605326,0.1666666666666666,4.151757456805709,557.1355310873648,558.3096852476681,82.60527138879395,135.59514166636023,307.3247366575661,645.2398764073605,4192.379753990938,311709.70464135025,509.64473474100026,254.82236737050013,1.1704527964020266,0.90826336105272,0.2545583763614771,sRNA
NC_007795.1/2264400-2264163,475.99999999999983,321.49984561979375,4395.69300069159,2.0389026264511387,0.1666666666666667,4.165412315436076,547.5472582343921,548.7012052640562,60.48517112965628,128.74289454805188,321.49984561979375,634.8175645761546,4393.654098065139,301073.0126582279,506.07467002810273,253.03733501405137,1.1503093660386392,0.8465031212743369,0.24975131083094254,sRNA
NC_007795.1/264462-264241,443.99999999999994,285.9594322158673,3016.0000000000005,1.8869987199546616,0.16666666666666669,4.018582520888782,489.58758154185244,490.69399556655253,57.097458447969146,114.60059717665533,285.9594322158673,611.0969281811733,3014.113001280046,240780.5972850679,496.49633100451797,248.24816550225898,1.1026747332023705,0.9684103952540054,0.2696153170028439,sRNA
NC_007795.1/2378563-2378343,442.0000000000004,314.985936824022,2890.0,0.6797646758995164,0.16666666666666652,3.989531160700849,481.58073051151047,482.6739912385811,67.7566490879864,124.73225762130203,314.985936824022,562.959411508958,2889.3202353241004,232974.18181818185,438.227153887656,219.113576943828,1.08954916405319,0.7912322179569178,0.24077478634912292,sRNA
NC_007795.1/1813869-1813649,442.00000000000006,291.76486232800914,2482.0,4.273291169821396,0.16666666666666666,3.989107252428739,457.348882145786,458.3871329306307,67.52053137768449,118.71287112692997,291.76486232800914,586.0031262574751,2477.7267088301787,210118.76363636367,467.2902551305451,233.64512756527256,1.034725977705398,0.985473957870754,0.23347387521722465,sRNA
NC_007795.1/2425588-2425237,704.0,492.6307230799986,6116.825922323496,4.17158742468579,0.16666666666666666,4.973180717878084,748.3100961499852,749.3753067904962,135.0450222299683,214.2732958745466,492.6307230799986,943.9652554264976,6112.654334898811,561563.3504273504,729.691959551951,364.8459797759755,1.0629404774857745,0.847386443163676,0.26260441283491354,sRNA
NC_007795.1/1111237-1111469,465.9999999999997,319.7914851794321,5353.999999999998,0.4872988232677815,0.16666666666666677,4.071069988429165,548.3940189316436,549.5746317490181,83.33036109923468,142.15259345178458,319.7914851794321,638.9178898445758,5353.512701176731,302032.2758620688,496.76529639279124,248.38264819639562,1.1768111994241286,0.7998364849350716,0.2717717018446512,sRNA
NC_007795.1/1332964-1332632,666.0,452.50365091805674,6773.998128775129,0.7903447780834001,0.16666666666666666,4.853324260188061,747.4864547267729,748.6113409233366,127.22358844640165,217.05168768264812,452.50365091805674,855.5748823089001,6773.207783997045,560418.9397590361,638.523194626252,319.261597313126,1.1223520341242836,0.8568570616840762,0.2452464846435907,sRNA
NC_007795.1/1362885-1363065,361.99999999999994,198.03386309736234,3601.9999999999986,0.18960730821993402,0.1666666666666667,3.7012246059002782,452.77809134276794,454.03406626962834,45.626767340673986,80.24699520607821,198.03386309736234,460.25881416032155,3601.810392691779,206146.93333333326,380.0118189542433,190.00590947712166,1.2507682081291933,1.0864006455107598,0.20897958990831225,sRNA
NC_007795.1/2191957-2191888,140.0,110.92552391162627,581.6543757056066,2.7453259726127524,0.16666666666666666,2.2049587887687854,131.6358613752347,132.58631315027435,26.592400821266466,31.78022956836974,110.92552391162627,182.65761837828344,578.9090497329939,17579.130434782615,150.8773888099137,75.43869440495685,0.9402561526802479,0.6626114445856542,0.2810551010346199,sRNA
