nameseq,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,label
NC_007795.1/258700-258502,54,54,0.0,54.0,0.0,35.18518518518518,35.18518518518518,0.0,35.18518518518518,0.0,sRNA
NC_007795.1/762790-762974,132,48,34.40930106817051,92.0,0.3740141420453316,43.75,41.66666666666667,0.8793174417414192,42.86616161616161,0.020513090246221034,sRNA
NC_007795.1/2778702-2778969,90,27,25.367301787931645,51.0,0.4973980742731695,52.22222222222223,35.08771929824561,6.363445798207889,45.531189083820664,0.13976014960850464,sRNA
NC_007795.1/860677-860400,57,57,0.0,57.0,0.0,36.84210526315789,36.84210526315789,0.0,36.84210526315789,0.0,sRNA
NC_007795.1/978080-978248,15,15,0.0,15.0,0.0,20.0,20.0,0.0,20.0,0.0,sRNA
NC_007795.1/2815174-2815344,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/1074526-1074302,111,12,49.5,61.5,0.8048780487804879,41.44144144144144,8.333333333333332,16.554054054054053,24.887387387387385,0.665158371040724,sRNA
NC_007795.1/2502218-2502414,93,12,40.5,52.5,0.7714285714285715,38.70967741935484,33.33333333333333,2.6881720430107556,36.02150537634408,0.07462686567164188,sRNA
NC_007795.1/1291033-1291257,93,36,28.5,64.5,0.4418604651162791,47.22222222222222,44.086021505376344,1.5681003584229387,45.65412186379928,0.03434739941118743,sRNA
NC_007795.1/337027-336774,135,21,49.53786430600334,66.0,0.7505737016061113,50.0,28.57142857142857,10.015369741265207,42.73368606701939,0.2343670921707542,sRNA
NC_007795.1/1074779-1074586,45,30,7.5,37.5,0.2,51.11111111111111,46.666666666666664,2.2222222222222214,48.888888888888886,0.04545454545454544,sRNA
NC_007795.1/1776700-1776486,0,0,0,0,0,0,0,0,0,0,sRNA
NC_007795.1/2613332-2613645,33,6,8.306623862918075,18.0,0.46147910349544863,33.33333333333333,22.22222222222222,4.074851473010235,28.288840788840787,0.14404448395134162,sRNA
NC_007795.1/1776982-1776820,75,75,0.0,75.0,0.0,42.66666666666667,42.66666666666667,0.0,42.66666666666667,0.0,sRNA
NC_007795.1/1631592-1631756,126,12,47.58150901348127,62.0,0.767443693765827,43.75,8.333333333333332,15.277419886323214,29.53042328042328,0.517345103429355,sRNA
NC_007795.1/1364078-1364252,81,24,26.870057685088806,43.0,0.6248850624439257,33.33333333333333,25.0,3.531070432454836,28.497942386831273,0.12390615380310833,sRNA
NC_007795.1/1865129-1865035,12,12,0.0,12.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
NC_007795.1/1925082-1924828,156,12,72.0,84.0,0.8571428571428571,38.46153846153847,33.33333333333333,2.564102564102569,35.8974358974359,0.07142857142857156,sRNA
NC_007795.1/367226-367123,33,33,0.0,33.0,0.0,30.303030303030305,30.303030303030305,0.0,30.303030303030305,0.0,sRNA
U00096.3/2025313-2025227,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2924515-2924156,129,18,34.983701562298975,49.875,0.701427600246596,60.0,44.44444444444444,4.997510856294867,50.85677628071039,0.09826637120509714,sRNA
U00096.3/4049889-4050007,48,48,0.0,48.0,0.0,37.5,37.5,0.0,37.5,0.0,sRNA
U00096.3/1770372-1770479,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,sRNA
U00096.3/4158394-4158285,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3580987-3580923,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1146589-1146757,42,30,5.656854249492381,38.0,0.1488645855129574,42.857142857142854,30.0,5.3073820626350745,36.98412698412699,0.1435043218652402,sRNA
U00096.3/2814802-2814873,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2976189-2976102,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2976385-2976304,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3350577-3350684,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3311227-3311398,72,45,13.5,58.5,0.23076923076923078,46.666666666666664,45.83333333333333,0.41666666666666785,46.25,0.009009009009009035,sRNA
U00096.3/3986432-3986638,87,42,19.956202043475106,67.5,0.2956474376811127,50.57471264367817,42.592592592592595,2.9125924610676672,47.26555373107097,0.06162188382769364,sRNA
U00096.3/2691339-2691155,48,30,9.0,39.0,0.23076923076923078,53.333333333333336,52.083333333333336,0.625,52.708333333333336,0.011857707509881422,sRNA
U00096.3/4051036-4051289,78,69,3.7416573867739413,73.0,0.05125558064073892,55.12820512820513,47.82608695652174,3.043475362004887,51.91068995416822,0.05862906782190646,sRNA
U00096.3/1923100-1923244,42,12,15.0,27.0,0.5555555555555556,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/888054-887976,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1923203-1923104,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2167112-2167197,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1405751-1405656,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1972739-1972816,27,27,0.0,27.0,0.0,48.148148148148145,48.148148148148145,0.0,48.148148148148145,0.0,sRNA
U00096.3/3121358-3121579,21,21,0.0,21.0,0.0,28.57142857142857,28.57142857142857,0.0,28.57142857142857,0.0,sRNA
U00096.3/1764768-1764708,9,9,0.0,9.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,sRNA
U00096.3/1230629-1230707,27,27,0.0,27.0,0.0,40.74074074074074,40.74074074074074,0.0,40.74074074074074,0.0,sRNA
U00096.3/1437118-1437238,54,54,0.0,54.0,0.0,38.88888888888889,38.88888888888889,0.0,38.88888888888889,0.0,sRNA
U00096.3/3664861-3664974,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2071315-2071518,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2653515-2653723,6,6,0.0,6.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
U00096.3/2653855-2654158,147,75,32.03123475609393,120.0,0.2669269563007827,54.666666666666664,44.20289855072464,4.277201344260107,49.28305235137534,0.08678848285947824,sRNA
U00096.3/2691340-2691193,48,30,9.0,39.0,0.23076923076923078,53.333333333333336,52.083333333333336,0.625,52.708333333333336,0.011857707509881422,sRNA
U00096.3/3986434-3986582,87,42,21.213203435596427,72.0,0.2946278254943948,50.57471264367817,47.61904761904761,1.2671961579409168,48.823207443897104,0.0259547912618616,sRNA
U00096.3/507204-507287,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/686843-686681,24,24,0.0,24.0,0.0,62.5,62.5,0.0,62.5,0.0,sRNA
U00096.3/1888102-1888017,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2640686-2640595,33,33,0.0,33.0,0.0,54.54545454545454,48.484848484848484,3.0303030303030276,51.515151515151516,0.058823529411764656,sRNA
U00096.3/4190487-4190327,90,12,39.0,51.0,0.7647058823529411,50.0,47.77777777777778,1.1111111111111107,48.888888888888886,0.02272727272727272,sRNA
U00096.3/1491506-1491443,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/2033649-2033738,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1622948-1622735,87,54,13.92838827718412,73.0,0.19079983941348108,46.15384615384615,42.592592592592595,1.490339368487497,44.141533221992994,0.03376274587002685,sRNA
U00096.3/4278066-4277926,81,81,0.0,81.0,0.0,49.382716049382715,49.382716049382715,0.0,49.382716049382715,0.0,sRNA
U00096.3/1409129-1409246,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/458816-458721,60,51,4.5,55.5,0.08108108108108109,47.05882352941176,43.333333333333336,1.8627450980392126,45.19607843137255,0.04121475054229928,sRNA
U00096.3/123014-122901,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/14090-14167,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4441334-4441277,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4332047-4332212,90,12,39.0,51.0,0.7647058823529411,42.22222222222222,16.666666666666664,12.777777777777779,29.444444444444443,0.43396226415094347,sRNA
U00096.3/4235709-4235560,39,12,13.5,25.5,0.5294117647058824,41.66666666666667,33.33333333333333,4.166666666666671,37.5,0.11111111111111124,sRNA
U00096.3/110960-111029,24,24,0.0,24.0,0.0,45.83333333333333,45.83333333333333,0.0,45.83333333333333,0.0,sRNA
U00096.3/3915284-3915441,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4060215-4060283,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/543188-543254,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/638707-638800,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2087283-2087209,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1335499-1335701,96,96,0.0,96.0,0.0,45.83333333333333,45.83333333333333,0.0,45.83333333333333,0.0,sRNA
U00096.3/1737843-1737453,90,24,24.186773244895647,51.0,0.4742504557822676,50.0,29.166666666666668,7.673436359734367,39.13690476190476,0.19606651078865,sRNA
U00096.3/1795311-1795153,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/940868-940734,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4326081-4326005,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4325981-4325905,18,18,0.0,18.0,0.0,61.111111111111114,61.111111111111114,0.0,61.111111111111114,0.0,sRNA
U00096.3/4326181-4326105,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4325881-4325805,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4326381-4326305,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/216058-216134,18,18,0.0,18.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,sRNA
U00096.3/2592981-2593057,18,18,0.0,18.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/3139624-3139700,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4027473-4027550,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/508686-508763,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/758482-758412,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2236680-2236603,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/375263-375186,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/4457188-4457265,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4218439-4218516,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/375162-375085,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/4249324-4249394,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4285305-4285375,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2316913-2316837,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4614563-4614641,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4027375-4027452,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/508585-508662,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/411134-411213,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/377391-377468,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4235424-4235494,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/375061-374984,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/3203265-3203195,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4103587-4103510,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/111549-111626,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/837658-837588,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/339880-339811,18,18,0.0,18.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
U00096.3/111433-111509,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2317027-2316951,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/4614462-4614540,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3392198-3392129,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4296024-4296094,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4094319-4094389,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/248203-248280,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4614361-4614439,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4094503-4094573,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2347277-2347207,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2304646-2304729,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3392289-3392220,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/900752-900832,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4614260-4614338,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4053533-4053610,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3042395-3042472,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/501447-501524,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2304759-2304842,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/244132-244209,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/247461-247538,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2118524-2118594,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/3231382-3231301,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/339973-339904,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2662430-2662359,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2808134-2808211,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2568269-2568188,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/354690-354766,27,27,0.0,27.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,sRNA
U00096.3/4295911-4295981,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3392380-3392311,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4450947-4451025,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/4094411-4094481,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1062488-1062410,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/4323249-4323329,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3708275-3708354,21,12,4.5,16.5,0.2727272727272727,58.333333333333336,57.14285714285714,0.5952380952380985,57.73809523809524,0.01030927835051552,sRNA
U00096.3/3313325-3313255,18,18,0.0,18.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
U00096.3/4245095-4245165,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/3231482-3231401,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4628698-4628776,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2177481-2177411,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/4296363-4296431,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2304420-2304503,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/349752-349823,12,12,0.0,12.0,0.0,66.66666666666666,66.66666666666666,0.0,66.66666666666666,0.0,sRNA
U00096.3/375362-375287,12,12,0.0,12.0,0.0,50.0,50.0,0.0,50.0,0.0,sRNA
U00096.3/2304985-2305067,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3150740-3150670,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3098534-3098464,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,sRNA
U00096.3/805859-805929,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/66675-66610,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/762854-762925,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/1958748-1958441,228,36,78.43468620451031,130.0,0.6033437400346947,54.385964912280706,38.88888888888889,7.037269003016533,48.81648565859092,0.14415763257177622,sRNA
U00096.3/1413556-1413734,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/29551-29603,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/740988-741030,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3705997-3706039,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/1816219-1816261,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/984395-984437,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2714346-2714304,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4108633-4108592,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/1113480-1113438,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/3070037-3070079,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/2945959-2945917,33,33,0.0,33.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/3741027-3740985,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/1954463-1954505,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/3877620-3877662,33,33,0.0,33.0,0.0,27.27272727272727,27.27272727272727,0.0,27.27272727272727,0.0,sRNA
U00096.3/815647-815606,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/832352-832310,33,33,0.0,33.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/2002004-2002045,36,36,0.0,36.0,0.0,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,sRNA
U00096.3/1823365-1823407,33,33,0.0,33.0,0.0,36.36363636363637,36.36363636363637,0.0,36.36363636363637,0.0,sRNA
U00096.3/899730-899772,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/3639245-3639285,15,6,4.5,10.5,0.42857142857142855,33.33333333333333,26.666666666666668,3.3333333333333304,30.0,0.11111111111111101,sRNA
U00096.3/857679-857637,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/699459-699501,33,33,0.0,33.0,0.0,36.36363636363637,36.36363636363637,0.0,36.36363636363637,0.0,sRNA
U00096.3/2538569-2538611,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/610179-610138,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/4127986-4128027,9,9,0.0,9.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
U00096.3/4441456-4441414,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/5635-5593,33,33,0.0,33.0,0.0,30.303030303030305,30.303030303030305,0.0,30.303030303030305,0.0,sRNA
U00096.3/1068417-1068375,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/543120-543162,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,sRNA
U00096.3/1103343-1103252,6,6,0.0,6.0,0.0,16.666666666666664,16.666666666666664,0.0,16.666666666666664,0.0,sRNA
U00096.3/3156521-3156584,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/3659011-3659082,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4058218-4058325,33,15,9.0,24.0,0.375,39.39393939393939,33.33333333333333,3.030303030303031,36.36363636363636,0.08333333333333337,sRNA
U00096.3/4436566-4436688,0,0,0,0,0,0,0,0,0,0,sRNA
U00096.3/4019978-4020229,192,108,42.0,150.0,0.28,60.18518518518518,57.291666666666664,1.4467592592592595,58.738425925925924,0.024630541871921187,sRNA
U00096.3/2734292-2734154,24,24,0.0,24.0,0.0,37.5,37.5,0.0,37.5,0.0,sRNA
U00096.3/105224-105313,63,63,0.0,63.0,0.0,50.79365079365079,50.79365079365079,0.0,50.79365079365079,0.0,sRNA
U00096.3/190685-190794,18,18,0.0,18.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,sRNA
NZ_CP072647.1/651655-651733,0,0,0,0,0,0,0,0,0,0,sRNA
NC_019693.1/878317-878253,0,0,0,0,0,0,0,0,0,0,sRNA
NC_019693.1/5357439-5357371,0,0,0,0,0,0,0,0,0,0,sRNA
NC_019693.1/6963540-6963591,0,0,0,0,0,0,0,0,0,0,sRNA
NC_019693.1/5592783-5592838,0,0,0,0,0,0,0,0,0,0,sRNA
NC_019693.1/5593548-5593600,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,sRNA
NC_019693.1/6991495-6991545,21,21,0.0,21.0,0.0,47.61904761904761,47.61904761904761,0.0,47.61904761904761,0.0,sRNA
NC_019693.1/915780-915831,15,15,0.0,15.0,0.0,46.666666666666664,46.666666666666664,0.0,46.666666666666664,0.0,sRNA
NC_019693.1/1880758-1880809,0,0,0,0,0,0,0,0,0,0,sRNA
NC_019693.1/3940610-3940320,201,201,0.0,201.0,0.0,48.258706467661696,48.258706467661696,0.0,48.258706467661696,0.0,sRNA
nameseq,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,label
AE006468.2/1271909-1271572,42,9,12.43734296383275,21.75,0.5718318604061035,61.904761904761905,44.44444444444444,7.172227974585412,54.08730158730159,0.13260465514273836,Cis-reg
AE006468.2/3358815-3358617,57,57,0.0,57.0,0.0,56.14035087719298,56.14035087719298,0.0,56.14035087719298,0.0,Cis-reg
AE006468.2/2241971-2241875,12,12,0.0,12.0,0.0,58.333333333333336,58.333333333333336,0.0,58.333333333333336,0.0,Cis-reg
AE006468.2/126801-126702,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/3451959-3451844,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/3585818-3585707,18,18,0.0,18.0,0.0,27.77777777777778,27.77777777777778,0.0,27.77777777777778,0.0,Cis-reg
AE006468.2/2114070-2113896,18,18,0.0,18.0,0.0,55.55555555555556,55.55555555555556,0.0,55.55555555555556,0.0,Cis-reg
AE006468.2/4347864-4348056,12,12,0.0,12.0,0.0,41.66666666666667,41.66666666666667,0.0,41.66666666666667,0.0,Cis-reg
AE006468.2/542171-542235,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/1853503-1853633,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/1853328-1853459,18,18,0.0,18.0,0.0,38.88888888888889,38.88888888888889,0.0,38.88888888888889,0.0,Cis-reg
AE006468.2/1853154-1853284,18,18,0.0,18.0,0.0,38.88888888888889,38.88888888888889,0.0,38.88888888888889,0.0,Cis-reg
AE006468.2/1852980-1853110,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/1852692-1852817,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/3820385-3820252,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/819199-819367,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/819507-819632,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/818788-818953,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/1224682-1224547,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/1224314-1224179,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/819817-819941,9,9,0.0,9.0,0.0,44.44444444444444,44.44444444444444,0.0,44.44444444444444,0.0,Cis-reg
AE006468.2/191-311,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/133926-133779,87,87,0.0,87.0,0.0,47.12643678160919,47.12643678160919,0.0,47.12643678160919,0.0,Cis-reg
AE006468.2/1818426-1818521,45,45,0.0,45.0,0.0,51.11111111111111,51.11111111111111,0.0,51.11111111111111,0.0,Cis-reg
AE006468.2/2149441-2149564,12,12,0.0,12.0,0.0,41.66666666666667,41.66666666666667,0.0,41.66666666666667,0.0,Cis-reg
AE006468.2/2725665-2725454,66,18,24.0,42.0,0.5714285714285714,55.55555555555556,42.42424242424242,6.5656565656565675,48.98989898989899,0.13402061855670108,Cis-reg
AE006468.2/870509-870653,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/4699497-4699609,63,54,4.5,58.5,0.07692307692307693,53.70370370370371,47.61904761904761,3.042328042328048,50.66137566137566,0.060052219321148945,Cis-reg
AE006468.2/4581450-4581494,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/2682860-2682753,15,15,0.0,15.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,Cis-reg
AE006468.2/2178689-2178651,18,18,0.0,18.0,0.0,66.66666666666666,66.66666666666666,0.0,66.66666666666666,0.0,Cis-reg
AE006468.2/2202865-2202827,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/4477753-4477790,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/3919027-3918989,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/3836287-3836714,213,15,81.2773031048644,120.0,0.6773108592072034,50.0,46.666666666666664,1.4276212296463837,48.028169014084504,0.029724664898795675,Cis-reg
AE006468.2/1935929-1935470,261,30,88.37737266970545,139.8,0.6321700477089087,47.14285714285714,37.03703703703704,3.88836335217312,43.113756613756614,0.09018846088982263,Cis-reg
AE006468.2/692805-693180,210,6,73.61852688012712,102.75,0.7164820134318941,45.2991452991453,16.666666666666664,11.427711656789631,34.77716727716728,0.3285981162787925,Cis-reg
AE006468.2/2079580-2079183,213,9,79.86355551814607,78.75,1.0141403875320136,41.78403755868544,22.22222222222222,7.647992173600996,35.088866532528506,0.21796065046760807,Cis-reg
AE006468.2/3468630-3468508,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/3458420-3458320,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/679912-679804,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,Cis-reg
AE006468.2/1335448-1335512,27,27,0.0,27.0,0.0,37.03703703703704,37.03703703703704,0.0,37.03703703703704,0.0,Cis-reg
AE006468.2/4010408-4010335,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/2808112-2808237,48,6,21.0,27.0,0.7777777777777778,41.66666666666667,33.33333333333333,4.166666666666671,37.5,0.11111111111111124,Cis-reg
AE006468.2/1415483-1415606,45,45,0.0,45.0,0.0,35.55555555555556,35.55555555555556,0.0,35.55555555555556,0.0,Cis-reg
AE006468.2/4527101-4527047,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/4247239-4247181,0,0,0,0,0,0,0,0,0,0,Cis-reg
AE006468.2/1652900-1652842,0,0,0,0,0,0,0,0,0,0,Cis-reg
