nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3071267-3069719,1549.0000000000036,1010.3886309153487,616275.0000000002,103.91664843738013,0.3333333333333326,8.41787010594187,15638.109284692964,15643.159538105641,539.1991917784903,683.6668992854571,1010.3886309153487,1502.0078689186412,616171.0833515628,244708440.3346255,818.340969633184,409.170484816592,10.095616065005117,0.10332669236655036,0.2562803076289444,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/616163-617705,1542.9999999999993,1012.6952387268725,611919.0,75.91869944380849,0.3333333333333335,8.420909299939634,15557.789560217096,15562.833421448722,504.6796211441715,676.2800694543519,1012.6952387268725,1482.046242410259,611843.0813005562,242201784.10376135,805.7661729559072,402.8830864779536,10.082818898390864,0.10225837530850242,0.2538943356774071,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/9817-11359,1543.0000000000011,1024.0831460616928,612875.0,75.93429117093267,0.3333333333333331,8.423252664265634,15581.960338802048,15587.012036240263,505.6844096090468,663.6425560883573,1024.0831460616928,1507.5161355518237,612799.0657088291,242954944.21789885,843.8735794634664,421.9367897317332,10.098483693326012,0.09990723426103966,0.26574757356175194,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3071262-3069721,1541.9999999999973,1036.454120110427,611678.0,81.5411621853989,0.3333333333333339,8.401372315268862,15556.022306489534,15561.068866981252,513.8358410596826,677.220595847903,1036.454120110427,1477.1666120100786,611596.4588378146,242146864.28293315,799.9460161621755,399.97300808108776,10.088211612509443,0.09749520859429547,0.2507284497342492,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/616163-617702,1540.0,1042.4861701283974,609858.0,74.88272649991508,0.33333333333333337,8.414082851819257,15519.882409348338,15524.923787558078,504.8999166701089,678.9692670478844,1042.4861701283974,1480.8726388111054,609783.1172735001,241023258.60948667,801.903371763221,400.9516858816105,10.077845720356065,0.0961696390634881,0.2507911062075322,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/9817-11356,1539.9999999999993,1029.4375826694452,610812.0,83.94507582655555,0.3333333333333335,8.414884741782712,15543.954773480269,15549.003971201057,514.3318637833361,688.1229367408687,1029.4375826694452,1469.8368074775105,610728.0549241734,241771524.49642625,781.7138707366419,390.85693536832093,10.093477125636543,0.09853909602239018,0.24311520616342214,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3071262-3069724,1539.000000000002,1019.9647423013637,609615.0,85.5813027002255,0.33333333333333287,8.39337958938135,15518.621459395163,15523.665705086443,530.7309624401272,683.7891790599904,1019.9647423013637,1482.3418777465176,609529.4186972998,240984196.923277,798.5526986865273,399.27634934326363,10.08357469746273,0.10033789258730995,0.25687996276357633,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/162608-165539,2932.000000000008,1892.227710488542,2217933.999999999,88.97093472831452,0.3333333333333324,11.73200989924292,40935.358823393726,40942.34140064253,931.6181403156761,1230.7043934566414,1892.227710488542,2807.8962025993524,2217845.029065271,1676275319.3667676,1577.191809142711,788.5959045713555,13.96158213621883,0.07620103886207472,0.24666510167350644,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/931072-934001,2929.9999999999964,1875.6396336279781,2215230.0,57.17478853862496,0.33333333333333376,11.75575169965202,40899.82278690215,40906.80406591295,918.1814469011518,1177.7609198928062,1875.6396336279781,2851.5930021721542,2215172.825211461,1673366618.8869922,1673.832082279348,836.916041139674,13.958983886314744,0.07733728127861246,0.2621243488115975,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/32175-35104,2930.000000000003,1886.6060662367925,2214570.0,39.55554752562944,0.333333333333333,11.752767863737477,40887.29839448921,40894.27753568444,927.9038458626029,1181.034497340017,1886.6060662367925,2849.6252501458544,2214530.4444524744,1672341935.1655855,1668.5907528058374,834.2953764029187,13.954709349655007,0.07655633715607675,0.26330339414764803,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3069550-3066621,2930.0000000000036,1875.402937344195,2214748.0,58.41581058724639,0.3333333333333329,11.756817570441283,40890.800676924875,40897.78041593226,915.5376998988754,1171.2130146331156,1875.402937344195,2860.0291461908228,2214689.5841894126,1672628442.9498122,1688.8161315577072,844.4080657788536,13.955904667892431,0.07737171039922405,0.2642877760821804,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/617876-620804,2929.000000000002,1905.8440292800642,2213981.0,36.553860413198095,0.33333333333333315,11.737510554956899,40883.38753087861,40890.36838767513,920.643328452465,1222.519932499572,1905.8440292800642,2802.997569277257,2213944.4461395866,1672022226.8797815,1580.477636777685,790.2388183888424,13.958138453697023,0.07507861010395701,0.2522867683375507,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/92253-95182,2930.0,1882.3890888207973,2214948.0,61.23398754583043,0.3333333333333333,11.72847039811691,40894.45642137819,40901.436784392485,943.5480838096688,1213.2467016681196,1882.3890888207973,2802.8553491535195,2214886.766012454,1672927531.0276544,1589.6086474853998,794.8043237426999,13.957152362245116,0.07685229267149875,0.24637050126731797,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/173221-176149,2929.000000000007,1872.826095376815,2213633.0,146.32054892617964,0.3333333333333326,11.770642210319165,40877.55883122181,40884.53869276524,900.4407978744549,1196.7132799949504,1872.826095376815,2784.6326710206613,2213486.679451074,1671545504.1202185,1587.9193910257109,793.9596955128554,13.956148457228307,0.07751249840901692,0.2397410338430489,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3069548-3066621,2928.0,1911.4316675505781,2211866.0,87.92153062193218,0.3333333333333333,11.771790830797155,40852.017061584615,40858.99494481282,896.6465231255742,1186.7141781510686,1911.4316675505781,2821.955038204866,2211778.078469378,1669457467.9002392,1635.2408600537974,817.6204300268987,13.952191619393652,0.07465249494904548,0.24784678014172798,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/32177-35104,2927.9999999999964,1925.8324189447242,2211690.0,68.63730048029757,0.33333333333333376,11.765227944142042,40848.46748655328,40855.4447634829,895.162322671983,1187.4357699256407,1925.8324189447242,2835.688485913771,2211621.36269952,1669167366.822002,1648.2527159881301,824.1263579940651,13.950979332839252,0.07360135956521535,0.25241191452077383,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/931074-934001,2927.9999999999986,1904.5889801212188,2212358.0,77.08163730904937,0.3333333333333335,11.773635346904191,40861.18840660413,40868.1678563786,897.0085240274611,1173.09546310249,1904.5889801212188,2829.2565121987845,2212280.918362691,1670207143.937137,1656.1610490962946,828.0805245481473,13.955323909359342,0.07513812444916843,0.2538917661449292,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/162610-165539,2930.0000000000064,1904.221821288735,2215060.0,96.77348541329594,0.3333333333333326,11.769290726148322,40897.435616429546,40904.41648796907,900.3518403358408,1222.481783047141,1904.221821288735,2771.945732304315,2214963.2265145867,1673171288.221236,1549.4639492571737,774.7319746285868,13.958169152365002,0.07524517099300891,0.2333864203979183,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/617878-620804,2927.0000000000005,1870.133923115398,2211105.0,83.801655046577,0.33333333333333326,11.74193061219564,40845.42067355899,40852.39981426325,910.0688756583486,1145.3287241981798,1870.133923115398,2821.369874065841,2211021.1983449534,1668918570.5844157,1676.0411498676613,838.0205749338306,13.954704705691487,0.07762432552705407,0.2592660910037888,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/92255-95182,2928.000000000002,1905.421934596669,2212074.0,88.63315621946715,0.33333333333333315,11.716363968972349,40854.816166518234,40861.79452785815,922.8833912611135,1220.4104975309208,1905.421934596669,2794.521479367331,2211985.3668437805,1669686252.036898,1574.11098183641,787.055490918205,13.95314759785458,0.07508867947676877,0.24453849712619347,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/173223-176149,2927.0000000000064,1866.41242027656,2210761.0,147.34502744126132,0.3333333333333326,11.740878552658243,40838.73702748409,40845.71502617277,894.2289839531725,1210.5365845720187,1866.41242027656,2753.060011035259,2210613.654972559,1668372435.9993165,1542.5234264632402,771.2617132316201,13.952421259816877,0.07791040984027107,0.23942402209125058,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/931236-934103,2868.0000000000014,1809.0214627126238,2112710.0,71.5374096317577,0.33333333333333315,11.638864288386408,39426.24651168304,39433.12178360064,921.1833505200962,1203.5925947830424,1809.0214627126238,2762.066386694681,2112638.4625903685,1554971093.600279,1558.4737919116387,779.2368959558194,13.746947877155867,0.08057920529971632,0.25362726676030484,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/162772-165545,2773.999999999995,1796.1357923865266,1983258.0,123.57063353024081,0.3333333333333339,11.411891097383418,37631.29166000019,37638.07635160134,855.9333149149941,1149.9056559595922,1796.1357923865266,2685.7144552415566,1983134.4293664698,1416624791.4489722,1535.8087992819644,767.9043996409822,13.565714369142126,0.07795620329340537,0.25739750495535546,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/32339-35093,2755.0000000000073,1740.110564873307,1958451.0,56.54752539426889,0.3333333333333325,11.407418347711328,37288.406884714175,37295.17613354633,879.9474272028853,1128.1890371189074,1740.110564873307,2628.622643705748,1958394.4524746058,1390930162.832244,1500.4336065868406,750.2168032934203,13.534811936375345,0.08165187412788656,0.24924916472692246,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3069386-3066615,2772.000000000002,1776.7778169310263,1980240.0,67.22625900747666,0.3333333333333331,11.428886573054045,37586.840356699315,37593.62192470338,872.677973536597,1159.306135140907,1776.7778169310263,2692.9814955375955,1980172.7737409924,1413280409.417539,1533.6753603966886,766.8376801983443,13.559466218145488,0.07943382633051714,0.25137688935301067,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/618040-620810,2771.0000000000023,1788.6062947027972,1979509.0,25.786978649721547,0.33333333333333304,11.40927819532272,37580.42966758097,37587.21252652396,869.056879619904,1146.0774236091343,1788.6062947027972,2681.580006596384,1979483.2130213503,1412798545.5140793,1535.5025829872498,767.7512914936249,13.56204607274664,0.07842329483619562,0.25251563443659747,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/173385-176155,2770.9999999999955,1798.546933611239,1979185.0,91.512560981607,0.33333333333333387,11.406176728132975,37573.65095382667,37580.43258928553,855.5562141616867,1133.78132336087,1798.546933611239,2648.5195626195064,1979093.4874390184,1412288913.5978339,1514.7382392586364,757.3691196293182,13.559599766808637,0.07764375100922027,0.2499408276771199,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/92417-95188,2771.9999999999995,1803.4523168611329,1980432.0,108.32039829308115,0.33333333333333337,11.392612648862842,37590.197924458975,37596.980098248845,909.4845756377754,1160.651300528451,1803.4523168611329,2610.174409918922,1980323.679601707,1413532912.5081198,1449.5231093904708,724.7615546952354,13.560677461926039,0.07729789173379085,0.23877269495298659,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/100957-101072,115.99999999999996,86.61187306590548,3458.0,9.105174596394678,0.3333333333333334,2.2216022660912564,314.712567273695,316.07792104782175,41.25968922815151,59.21735673689517,86.61187306590548,110.16887754633963,3448.8948254036054,99905.25217391305,50.95152080944446,25.47576040472223,2.713039373049096,0.28014254901238117,0.2209658315471262,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/928968-929083,115.99999999999999,82.84730712761183,3510.0,15.411479067823088,0.33333333333333337,2.218867781159006,319.68421919137637,321.0711420555724,38.02907005063606,50.37806346383845,82.84730712761183,115.33314922525773,3494.588520932177,103086.67826086956,64.95508576141927,32.477542880709635,2.755898441304969,0.3111135071625938,0.2933129976658531,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3088320-3086771,1549.9999999999993,1019.6843811233693,616834.0,102.80744718234642,0.3333333333333335,8.426887406056318,15647.217452314006,15652.267385462206,524.7462249698423,656.7176190377935,1019.6843811233693,1518.4726909064066,616731.1925528176,244993474.30600387,861.7550718686131,430.87753593430654,10.094979001492911,0.10167602396262544,0.2761431373709837,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/160756-162304,1549.000000000001,1035.453361434713,616065.0000000002,63.86169517576822,0.33333333333333315,8.424540126481054,15632.748830579998,15637.79735285938,537.819369400554,676.6821899249205,1035.453361434713,1475.877601711641,616001.1383048245,244540706.04909578,799.1954117867206,399.5977058933603,10.092155474874104,0.09855208014870302,0.2610394822067412,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924213-925761,1548.9999999999998,1036.2520384353613,616275.0000000002,54.33628820934709,0.3333333333333334,8.42775106395033,15638.08165984563,15643.131904336995,537.8630156683155,676.5315351712836,1036.2520384353613,1478.4268447295874,616220.6637117909,244707575.77648598,801.8953095583038,400.9476547791519,10.095598231017194,0.09836525464908591,0.26070717195759907,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3088315-3086773,1542.9999999999966,1018.2647540807868,612233.0,71.330438308404,0.3333333333333341,8.425385955035148,15565.773800232355,15570.820249967865,510.03258928240984,672.0700392827553,1018.2647540807868,1495.666702272155,612161.6695616916,242450443.25680932,823.5966629893996,411.7983314946998,10.087993389651581,0.1011325076389155,0.260052117237904,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/160761-162302,1542.0000000000027,1011.9538973975457,611466.0,51.692136082774304,0.33333333333333276,8.422889464837215,15551.612713799172,15556.65784376605,507.3863064497594,676.2738808554434,1011.9538973975457,1480.4160567878594,611414.3078639172,242009603.26800779,804.142175932416,402.071087966208,10.085351954474152,0.10224909384455146,0.25366842617098684,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924218-925759,1541.9999999999998,1021.1480037257925,611678.0,46.22294796918211,0.33333333333333337,8.42295438576926,15556.893391676887,15561.9402347591,526.0344342407464,677.9956753991087,1021.1480037257925,1477.2312745955815,611631.7770520308,242173983.87021413,799.2355991964728,399.6177995982364,10.088776518597205,0.10044138951666319,0.2545915844715181,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3088315-3086776,1540.000000000001,1043.8206057778043,610170.0,72.67669322941535,0.33333333333333315,8.414679702899402,15527.723078416875,15532.767003538836,511.4116996261342,672.8563737386746,1043.8206057778043,1459.4275093284073,610097.3233067705,241266850.7862248,786.5711355897326,393.2855677948663,10.082937063907055,0.0958632618027313,0.2437939742066337,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/160761-162299,1539.000000000002,1033.207030295685,609403.0,73.38684005830737,0.33333333333333287,8.424825201557981,15514.231917823066,15519.274736717116,500.08321888873337,643.6192446088074,1033.207030295685,1455.9026901736893,609329.6131599417,240847888.35370612,812.2834455648818,406.1417227824409,10.08072249371218,0.09780560953003128,0.2578750560435903,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924218-925756,1538.999999999998,1023.7948980899428,609615.0,78.41320411403088,0.33333333333333376,8.425470531549497,15519.572416790354,15524.6169715853,516.0938979256516,647.5540852078416,1023.7948980899428,1487.438363582995,609536.5867958859,241013732.11443433,839.8842783751534,419.9421391875767,10.084192603502517,0.0995913588481337,0.26896898815015796,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/162470-165398,2929.0,1885.8994520580054,2213283.0,109.44966175061317,0.33333333333333337,11.747383302240193,40870.891524408915,40877.87024750671,914.0059105525903,1195.3717204166396,1885.8994520580054,2828.6533481059505,2213173.550338249,1671000275.9719946,1633.2816276893109,816.6408138446554,13.953872148995874,0.07656553422518572,0.25766192393649,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3086602-3083673,2929.9999999999964,1866.3829955720955,2214844.0,41.45053678669816,0.33333333333333376,11.754237554867332,40892.69489774425,40899.67496008029,908.3597301449926,1178.3476814147004,1866.3829955720955,2854.7619601947918,2214802.5494632134,1672783411.8402185,1676.4142787800913,838.2071393900457,13.956551159639695,0.07802985401824712,0.2624900891589095,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/632543-635471,2928.9999999999995,1885.0829474687157,2214087.0,45.55736172103943,0.33333333333333337,11.730078411814848,40885.27688545108,40892.25806485574,899.2310043939062,1209.61309131294,1885.0829474687157,2847.4857657134844,2214041.442638279,1672176769.6427596,1637.8726744005444,818.9363372002722,13.958783504763089,0.07659850675264174,0.2516026868975867,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/168081-171009,2928.9999999999964,1893.949888187703,2213805.0,105.16100114008262,0.33333333333333376,11.763409134963783,40880.69490603114,40887.67530306076,886.4789542877683,1198.7288374709126,1893.949888187703,2785.1463212501635,2213699.8389988597,1671801991.6885245,1586.417483779251,793.2087418896255,13.95721915535377,0.0759563980645245,0.23901950724862026,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/925930-928858,2928.9999999999995,1893.037231946969,2213461.0,111.53003809710765,0.33333333333333337,11.766354951480938,40874.31574962448,40881.29505741028,910.5335350329293,1218.8011236890518,1893.037231946969,2756.1209307021663,2213349.469961903,1671280285.5710382,1537.3198070131145,768.6599035065573,13.955041225546086,0.0760352374629695,0.23077644277873383,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3086600-3083673,2927.9999999999936,1914.388659552479,2211966.0,66.57369061288338,0.33333333333333404,11.772053715646143,40853.89621566099,40860.87441986522,902.2212237131554,1176.3706198310201,1914.388659552479,2807.1470454990217,2211899.426309387,1669611058.355996,1630.7764256680016,815.3882128340008,13.952833406988074,0.0744319221180394,0.25315246809265746,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/162472-165398,2926.9999999999995,1897.6358468675153,2210407.0,195.34045025722475,0.33333333333333337,11.736691286208815,40832.246423629455,40839.22331328714,899.0593210134765,1199.177715196406,1897.6358468675153,2798.942230509953,2210211.659549743,1667842160.832536,1599.7645153135468,799.8822576567734,13.950203766187038,0.07562876720910428,0.24975494361503314,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/632545-635471,2926.999999999992,1872.1236154123853,2211215.0,106.1257536012214,0.33333333333333426,11.729305557946843,40846.5726836414,40853.55202118634,898.0775272660196,1183.602464784457,1872.1236154123853,2866.383618327907,2211108.874246399,1669012712.7477787,1682.7811535434498,841.3905767717249,13.955098286177492,0.07747600216725693,0.25783686373924675,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/168083-171009,2927.0000000000123,1906.8990460237833,2210930.9999999995,67.06463944084359,0.3333333333333319,11.730809173029536,40841.95524212815,40848.93379070401,906.4998744752877,1197.8257473022586,1906.8990460237833,2752.785930495994,2210863.935360559,1668635391.8373199,1554.9601831937352,777.4800915968676,13.953520752349839,0.07493037108008015,0.23765690825266345,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/925932-928858,2926.9999999999955,1879.0690776853817,2210583.0,65.07427650453181,0.3333333333333338,11.735073710811754,40835.45660330003,40842.43404147198,910.7230707978583,1217.8368325928782,1879.0690776853817,2759.1517901139264,2210517.9257234954,1668104418.431989,1541.3149575210482,770.6574787605241,13.951300513597571,0.07698684007588108,0.23493308494626697,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3086438-3083684,2754.9999999999973,1733.433568340726,1958889.0,68.57394711597276,0.3333333333333337,11.412763118273936,37296.92960553188,37303.70040155852,881.8960448272204,1127.5889943401326,1733.433568340726,2646.432566361464,1958820.426052884,1391566063.6492374,1518.8435720213315,759.4217860106658,13.537905482951693,0.08217028391857914,0.2533797853053754,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/926094-928958,2864.9999999999995,1814.1539846939786,2108399.0,170.13899990304802,0.33333333333333337,11.618631144196845,39366.78429844124,39373.656391414675,897.9374893707421,1176.7402614156308,1814.1539846939786,2796.0804044849983,2108228.861000097,1550284817.62919,1619.3401430693675,809.6700715346838,13.740587887763088,0.08008116746388376,0.2588447461700508,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/162634-165404,2770.9999999999914,1819.7932765907567,1978859.0,70.81337344610759,0.33333333333333437,11.415216630499515,37567.73818051867,37574.518748786235,873.7305808828961,1155.9579957211997,1819.7932765907567,2692.096525495347,1978788.186626554,1411844459.202888,1536.1385297741474,768.0692648870737,13.55746596193388,0.07595932862701575,0.25552104966543887,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/632707-635477,2771.000000000002,1779.3410733423245,1979611.0,87.06057370952459,0.3333333333333331,11.403953744394759,37582.59341769804,37589.376667174394,864.9010497001875,1127.833412337639,1779.3410733423245,2700.5350176466854,1979523.9394262906,1412961238.2267148,1572.7016053090465,786.3508026545232,13.56282692807579,0.07915836852738545,0.2600073068826694,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/168245-171015,2771.000000000002,1818.719383419438,1979345.0,53.56207909733569,0.3333333333333331,11.407605713716908,37576.797016243945,37583.57921953286,863.3300556443205,1132.970820244345,1818.719383419438,2679.420664207021,1979291.4379209026,1412525426.9509025,1546.4498439626761,773.2249219813381,13.560735119539487,0.0760267525863558,0.25578028150307003,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/672198-673747,1549.999999999997,1032.9928841989333,616734.0,76.81348069049902,0.3333333333333339,8.42119097887261,15644.650459502123,15649.699564187235,518.7597187943845,659.7963100698994,1032.9928841989333,1496.7728478278618,616657.1865193095,244913096.44932213,836.9765377579624,418.4882688789812,10.093322877098164,0.09914068399407058,0.26812696359214816,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/3236199-3234650,1549.9999999999993,1008.89259299176,617254.0,77.49019802924897,0.3333333333333335,8.429421626475781,15657.89819867277,15662.951578891048,528.6236074292692,653.8371122509382,1008.89259299176,1507.65522965796,617176.5098019708,245328052.1626856,853.8181174070219,426.90905870351094,10.10186980559534,0.10367433741281556,0.2725970120212375,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/672203-673745,1543.0000000000027,1033.9243514754437,612125.0,99.22522316783807,0.33333333333333276,8.420072174661195,15562.920741300459,15567.966266069521,506.5735951435996,663.390089970193,1033.9243514754437,1491.2036659460448,612025.7747768322,242361573.6614786,827.8135759758518,413.9067879879259,10.086144355995096,0.09813241170860451,0.2624503637653588,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/3236194-3234652,1543.0000000000027,1017.5914141891024,612657.0,73.85139639017301,0.33333333333333276,8.428249537649513,15576.443432311498,15581.493341159461,503.1333022106021,679.263247686808,1017.5914141891024,1496.7512573535948,612583.1486036099,242782934.74059662,817.4880096667869,408.74400483339343,10.094908251660058,0.10119291764402433,0.25867717102862997,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/672203-673742,1540.0,1042.7689338546288,610064.0,68.92811709694425,0.33333333333333337,8.40941614249716,15524.968534589692,15530.011564943456,507.87901114433583,681.4713087867251,1042.7689338546288,1461.7844679830198,609995.0718829031,241181259.20727745,780.3131591962947,390.15657959814735,10.081148399084215,0.09608349254380871,0.23867047190440613,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/3236194-3234655,1540.0000000000002,1028.018772959884,610594.0,59.24909606118914,0.3333333333333333,8.412963215190008,15538.522259211139,15543.569692269133,509.97904033004824,687.7760748225422,1028.018772959884,1459.1587766838084,610534.7509039388,241602558.77842754,771.3827018612661,385.69135093063306,10.08994951896827,0.09884747439286583,0.24113872786113394,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/32175-35104,2930.0000000000005,1883.492193107439,2215122.0,59.339985997845105,0.33333333333333326,11.75235210627699,40897.68651158645,40904.667425951804,931.1941791181375,1174.091485044044,1883.492193107439,2868.484166904911,2215062.660014002,1673191817.227723,1694.392681860867,847.1963409304335,13.958254782111414,0.07676530602258508,0.2630453322246263,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/32177-35104,2927.999999999995,1920.607136226866,2212246.0,76.64850441327997,0.3333333333333339,11.768786794698467,40858.961440545696,40865.94050993481,886.3714060649481,1183.4101630922087,1920.607136226866,2827.5773293638763,2212169.351495587,1670025093.7615306,1644.1671662716676,822.0835831358338,13.95456333351973,0.07396611379163395,0.24988533273268004,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/32339-35093,2755.000000000002,1737.1834061725456,1958987.0,80.21139251998191,0.33333333333333315,11.40949719298175,37298.797621371115,37305.56875651293,877.3247932965633,1130.5302621837232,1737.1834061725456,2631.6483745723817,1958906.78860748,1391705460.2469137,1501.1181123886586,750.5590561943293,13.538583528628346,0.08186456336953961,0.24811260994499953,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/632547-635476,2930.0000000000045,1883.169247413372,2215404.0,51.3351100001844,0.3333333333333328,11.75010721157366,40903.03096348728,40910.012790108674,926.9371132505491,1186.7550835301008,1883.169247413372,2872.8599258738473,2215352.6648899997,1673629146.4868555,1686.1048423437464,843.0524211718732,13.960078827128743,0.07677896194449028,0.26081755649099997,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/32113-35042,2929.999999999994,1874.6418752817426,2215300.0,53.879325551201525,0.333333333333334,11.752764298854043,40901.05380060519,40908.03528974037,931.134284001485,1178.2367338476417,1874.6418752817426,2868.571573775971,2215246.120674449,1673467351.266644,1690.3348399283293,845.1674199641647,13.959404027510331,0.07740813695386763,0.2613246564222217,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/632549-635476,2927.99999999999,1895.4032602970346,2212530.0,78.65340921050867,0.3333333333333345,11.767754738872933,40864.37047110845,40871.35046440747,884.0448655248217,1187.2491541769896,1895.4032602970346,2806.0188424064672,2212451.3465907895,1670467288.784421,1618.7696882294777,809.3848441147388,13.956410680023426,0.07580663016206347,0.24969184180820495,predict
