nameseq,faverage,fmedian,fmaximum,fminimum,fpeak,fnone_levated_peak,fsample_standard_deviation,fpopulation_standard_deviation,fpercentile15,fpercentile25,fpercentile50,fpercentile75,famplitude,fvariance,finterquartile_range,fsemi_interquartile_range,fcoefficient_of_variation,fskewness,fkurtosis,label
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/9812-11361,3100.000000000004,2164.7925821997214,28963.999999999996,0.4281297548240441,0.16666666666666644,10.454555519271816,3085.1126397588787,3086.1083191908883,504.3176899524221,910.8807016939634,2164.7925821997214,4296.1313463190545,28963.571870245174,9524064.557779212,3385.250644625091,1692.6253223125454,0.9951976257286692,0.9094067481504096,0.2436535563362672,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3071267-3069719,3098.000000000002,2265.7235080435817,27866.971778843345,5.461189177586784,0.16666666666666657,10.458245223707612,3071.6900885343243,3072.6820763168566,493.0582340553914,872.2616425101111,2265.7235080435817,4231.075820722409,27861.51058966576,9441375.14211887,3358.814178212298,1679.407089106149,0.9915074527225056,0.8128520143321614,0.24341451332703945,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/616163-617705,3085.9999999999914,2176.9350858251078,26618.216068874783,0.05158730958717477,0.16666666666666716,10.417549398843722,3052.7089609066893,3053.698654225253,510.5164512856982,926.8398542530356,2176.9350858251078,4187.345628746857,26618.164481565196,9325075.47081712,3260.5057744938213,1630.2528872469106,0.989212236197893,0.893368734933265,0.2370751330304742,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/9817-11359,3085.999999999995,2208.1556976765537,30250.0,1.539111063004194,0.16666666666666696,10.433648488514763,3083.9338514306687,3084.933667910634,479.94229332812813,906.4166479984249,2208.1556976765537,4198.730936459957,30248.460888936996,9516815.73540856,3292.3142884615318,1646.1571442307659,0.9993304768083843,0.8539524626147869,0.23613593352267423,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3071262-3069721,3084.0000000000023,2152.3925139940106,28947.999999999996,0.976675390377043,0.16666666666666655,10.428463549364832,3064.5012644800786,3065.4954255003854,528.7775840268386,851.1882850211226,2152.3925139940106,4418.143452723638,28947.023324609618,9397262.203763789,3566.955167702515,1783.4775838512576,0.9936774528145513,0.9119991205133807,0.26983922581465997,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/616163-617702,3080.0000000000036,2189.8140892804067,26216.000000000004,0.4519114994521251,0.1666666666666665,10.454948053062862,3086.6473721499187,3087.650018715961,491.34141876746764,865.6955563515651,2189.8140892804067,4193.728480060186,26215.548088500553,9533582.638076674,3328.0329237086207,1664.0164618543104,1.0021582377110114,0.8651968981797514,0.24525219477753324,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/9817-11356,3079.999999999995,2193.1530380491704,30031.999999999996,1.7784662793309411,0.16666666666666696,10.464502420986701,3109.53629983636,3110.546381493612,465.1732800908803,871.5881492956196,2193.1530380491704,4194.862490573863,30030.221533720665,9675498.791423002,3323.274341278244,1661.637170639122,1.0095897077390794,0.8556069552854184,0.24011897828763668,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3071262-3069724,3078.000000000007,2172.116669689377,28729.999999999996,0.9411977065852092,0.1666666666666663,10.423132799830876,3066.804199814523,3067.801048272448,522.4804218198336,855.201708496177,2172.116669689377,4200.238206893472,28729.05880229341,9411403.271781532,3345.036498397295,1672.5182491986475,0.9963626380164121,0.8861504725656271,0.24856102475281472,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/162608-165539,5863.9999999999945,4031.88822257604,59647.51423715886,3.723415599677217,0.16666666666666682,14.408213498627093,6076.479243772663,6077.515743437988,1027.634396619694,1749.7622010777782,4031.88822257604,7860.19073763766,59643.79082155918,36936197.611736596,6110.428536559883,3055.2142682799413,1.0362345231535928,0.9045263073850954,0.2397155566415774,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/931072-934001,5859.999999999994,4001.8506912242337,55119.99999999996,0.7457054692106957,0.16666666666666685,14.479016748533544,6145.219930970737,6146.268871821761,947.7992649187441,1584.6307150794335,4001.8506912242337,7872.739865760883,55119.25429453075,37776621.04472515,6288.109150681449,3144.0545753407246,1.0486723431690688,0.9071193527562984,0.2487495183531828,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/32175-35104,5859.9999999999945,3937.9167633656925,52479.99999999998,0.45406478671685435,0.16666666666666682,14.475773728731262,6101.704679841527,6102.746192980433,953.0601202687558,1572.0904293410963,3937.9167633656925,8008.373308873357,52479.54593521326,37243511.09593717,6436.28287953226,3218.14143976613,1.041246532396166,0.9450227456850087,0.2522141402758287,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3069550-3066621,5859.999999999987,3931.4132494690602,53191.99999999998,3.3691120255215043,0.16666666666666702,14.480939143414629,6118.348796856877,6119.393151016033,927.0351174854615,1610.474314261276,3931.4132494690602,8025.6283897767225,53188.630887974454,37446972.53670193,6415.1540755154465,3207.5770377577232,1.0440868254021998,0.9456408001068927,0.24873323730410987,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/617876-620804,5857.999999999994,4003.240069187467,57935.78684130111,1.47058403242529,0.16666666666666685,14.464121942111445,6090.401628792637,6091.441567608172,913.5086749449721,1677.1740606619746,4003.240069187467,7857.158160393879,57934.316257268685,37105660.371584706,6179.984099731904,3089.992049865952,1.0396725211322368,0.9136145908887532,0.23516729053679747,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/92253-95182,5860.000000000001,4005.4608295490416,63494.559217715476,0.8785366248277319,0.16666666666666663,14.415897640890396,6052.285518711092,6053.318596386741,973.0928370888277,1708.9901657011224,4005.4608295490416,7895.343659424159,63493.68068109065,36642666.02936154,6186.353493723037,3093.1767468615185,1.0328132284489917,0.9192589302260344,0.23863132660582642,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/173221-176149,5857.999999999997,3948.059588904445,53649.99999999999,0.07217727901207688,0.16666666666666674,14.490316338747084,6149.591205925805,6150.64125138824,895.9192005041522,1612.6297721478238,3948.059588904445,7938.127499267903,53649.92782272098,37830387.80327869,6325.497727120079,3162.7488635600394,1.0497765800487893,0.9317401826263421,0.24867358288619248,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3069548-3066621,5855.999999999997,3981.9131107760586,53380.0,0.11380197329202299,0.16666666666666674,14.480729241451256,6148.039036961297,6149.089176013616,889.7988623567996,1642.3672104077796,3981.9131107760586,7972.747992112347,53379.88619802671,37811297.694567814,6330.380781704567,3165.1903908522836,1.049870054125905,0.914480313783214,0.24841240412841264,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/32177-35104,5855.999999999991,3985.742939482592,52676.00000000001,5.566722642931442,0.16666666666666693,14.485275897593137,6136.405462483717,6137.453614419363,899.2381618015244,1588.466266566102,3985.742939482592,7923.425727927275,52670.43327735708,37668336.8691493,6334.959461361173,3167.4797306805867,1.047883446462385,0.9143416640010014,0.24196752341998248,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/931074-934001,5856.000000000018,3958.9260772800603,55347.99999999999,1.5132052650897105,0.16666666666666616,14.494277181101237,6170.083954047951,6171.137858565681,885.1749423610344,1600.7604716558608,3958.9260772800603,8026.75403675638,55346.486794734905,38082942.469422616,6425.993565100519,3212.9967825502595,1.0536345549945239,0.9223896806827216,0.2454199824521667,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/162610-165539,5859.999999999997,3996.4909798673907,59901.24748495908,2.0812700013028045,0.16666666666666674,14.480000516738995,6269.003110543173,6270.0731802122355,916.308667299124,1597.4106783160355,3996.4909798673907,7814.463411749483,59899.166214957775,39313817.68521678,6217.052733433447,3108.5263667167237,1.069795752652419,0.8917728962354005,0.2443806764937028,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/617878-620804,5853.999999999991,4001.178711948339,58467.2804896337,1.0893521399195207,0.1666666666666669,14.49251178476358,6163.619066749663,6164.672226785841,867.7566260174931,1573.1341880637187,4001.178711948339,7938.722749506437,58466.19113749378,38003183.6637047,6365.588561442719,3182.7942807213594,1.0528901719763704,0.9018182019295636,0.24844937539445036,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/92255-95182,5855.999999999986,4058.334849681961,54212.0,1.3361686319154293,0.16666666666666705,14.421004020873928,6024.519233930621,6025.548274715978,973.9622431292987,1657.5329114435442,4058.334849681961,8029.651133937754,54210.66383136808,36307232.0109327,6372.1182224942095,3186.0591112471047,1.0287771915865156,0.8951744100309702,0.24658910066742004,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/173223-176149,5853.999999999994,3956.3899835108455,53873.999999999985,0.5495902431783645,0.16666666666666685,14.458330396838116,6139.09113794542,6140.140106964258,939.8450020727254,1625.814614934618,3956.3899835108455,7877.042575298239,53873.450409756806,37701320.533151045,6251.227960363622,3125.613980181811,1.0487002285523448,0.9273082809082833,0.24324161971628247,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/931236-934103,5735.999999999996,3832.6599859695643,54553.236227522524,0.5317257810004065,0.16666666666666677,14.313288072858212,5976.479231119272,5977.521428220423,933.9623148102153,1580.5342669564477,3832.6599859695643,7853.669792874562,54552.70450174152,35730762.424834326,6273.135525918114,3136.567762959057,1.041924552147712,0.9554153576506157,0.2445673558412531,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/162772-165545,5547.999999999992,3806.914097128575,56168.393103896895,0.40354208511458484,0.1666666666666669,14.059403092289438,5899.62981889542,5900.69348604891,910.8688553654339,1606.3008114762138,3806.914097128575,7472.240769148964,56167.98956181178,34818183.61630004,5865.93995767275,2932.969978836375,1.0633795636076835,0.8853534660573321,0.24174217079421764,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/32339-35093,5509.999999999991,3762.8619827044377,49298.0,5.313645719279009,0.16666666666666693,14.046162122203514,5810.256448729264,5811.311228886584,842.6986605125638,1523.6222488255148,3762.8619827044377,7556.056689567287,49292.68635428072,33771338.1989833,6032.434440741772,3016.217220370886,1.0544930033991422,0.9020968520301693,0.2516314268823048,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/3069386-3066615,5543.999999999996,3764.636909954604,58478.956287278954,3.5952640567338423,0.16666666666666677,14.079890444053309,5797.138604518611,5798.184547441786,848.0520651160651,1506.47845221499,3764.636909954604,7663.2910511302325,58475.36102322222,33618944.046192706,6156.812598915242,3078.406299457621,1.0456599214499667,0.9208144973410459,0.2523221995260176,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/618040-620810,5542.000000000007,3795.9541378997014,63883.89729055919,0.7658146161589382,0.16666666666666644,14.085685929860228,5837.622118637006,5838.675745956954,840.6436126816454,1525.3834726673163,3795.9541378997014,7559.157263907826,63883.13147594303,34090134.46642599,6033.77379124051,3016.886895620255,1.0533421361669069,0.8973067252122756,0.2540683966993785,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/173385-176155,5541.9999999999945,3711.379897297378,50923.16358160065,2.6318798901102,0.16666666666666682,14.079353292687756,5807.962121088601,5809.010395101485,852.8379717267921,1503.5794109108454,3711.379897297378,7544.56735691137,50920.53170171054,33744601.77039711,6040.987946000524,3020.493973000262,1.0479902780744508,0.9455744017625405,0.24781247224288097,predict
PS-210_unicycler_I3+N3_99127_S4_length_4103413_depth_1.00x_circular_true/92417-95188,5543.9999999999945,3866.69621227298,66253.44108455267,0.49538113696472397,0.16666666666666682,14.04187451663481,5746.172291186542,5747.209038563708,883.0252275442925,1541.742133814886,3866.69621227298,7491.698738701257,66252.94570341571,33030411.73294839,5949.956604886371,2974.9783024431854,1.036466863489637,0.8756979617368889,0.24287081900125124,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/100957-101072,231.99999999999994,179.60845575948755,1130.5630126193707,0.2486733194743458,0.16666666666666669,2.8513688044916687,219.34447793368312,220.296085342866,36.40599869212704,66.56756056580437,179.60845575948755,361.64440423354483,1130.3143392998963,48530.36521739131,295.0768436677405,147.53842183387025,0.9454503359210482,0.7165652593682232,0.31013371850981225,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/928968-929083,231.99999999999994,168.23103761906313,1045.2448070479795,6.929980804831255,0.16666666666666669,2.8498258920007666,221.9549503840813,222.9178831065279,38.59427519111366,62.06864803181787,168.23103761906313,312.3623098281571,1038.3148262431482,49692.38260869565,250.29366179633922,125.14683089816961,0.9567023723451782,0.8619176405471651,0.2503064392175137,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3088320-3086771,3099.999999999995,2166.2994249138146,26420.000000000004,1.7414405017505674,0.16666666666666693,10.451632232855331,3074.2023355660895,3075.194493841256,516.6917216963848,923.8389939078746,2166.2994249138146,4220.405198720985,26418.258559498252,9456821.17495158,3296.5662048131103,1648.2831024065551,0.9916781727632563,0.9111637489998656,0.23695051392329897,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/160756-162304,3097.9999999999986,2143.370724855159,26833.999999999996,1.2833219856326852,0.16666666666666674,10.438200144849384,3137.3644990660564,3138.3776960887767,572.8535485969815,906.1951301260427,2143.370724855159,4131.072987222918,26832.716678014363,9849414.5633075,3224.877857096875,1612.4389285484374,1.0127064231975655,0.9128323554011822,0.23567721172830203,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924213-925761,3097.9999999999995,2150.309972266614,27673.999999999996,11.230028952457163,0.1666666666666667,10.434205438422397,3140.1630530913526,3141.1771538938565,574.8574512355842,923.3071543996768,2150.309972266614,4116.062341360662,27662.76997104754,9866993.91214471,3192.755186960985,1596.3775934804926,1.0136097653619602,0.9053893174118075,0.23287574410155856,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3088315-3086773,3085.9999999999995,2173.102834835546,27681.999999999993,0.8257680162655082,0.1666666666666667,10.430351409790545,3079.370065451699,3080.368402344665,518.6437142148865,908.1339005811017,2173.102834835546,4168.861158112346,27681.17423198373,9488669.494163424,3260.7272575312445,1630.3636287656223,0.997851609025178,0.8893674476541467,0.2329089210109537,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/160761-162302,3083.9999999999964,2082.9284016564807,32278.429286643517,6.2124101254995185,0.16666666666666685,10.475741954577728,3197.619114278622,3198.656460328386,509.52543217588476,864.0395629596958,2082.9284016564807,4305.943944739528,32272.216876518018,10231403.151200518,3441.904381779832,1720.952190889916,1.0368414767440421,0.9392034159478271,0.24820930729100338,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924218-925759,3083.999999999998,2134.330907546732,31270.44923834674,0.5433113964030513,0.16666666666666677,10.468073130642109,3192.2405924366035,3193.2761936292763,504.3823973494946,842.2647289242561,2134.330907546732,4314.32747297949,31269.905926950338,10197012.84879948,3472.0627440552344,1736.0313720276172,1.035097468364658,0.8924788702048243,0.24977765194807589,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3088315-3086776,3080.0000000000014,2164.2993853478906,27463.999999999996,0.00642106122877328,0.1666666666666666,10.462206550150322,3090.6775956090924,3091.681551326853,473.20887582622333,869.8503315469209,2164.2993853478906,4187.5648502343165,27463.993578938767,9558494.814814815,3317.714518687396,1658.857259343698,1.0034667518211335,0.8888348133946821,0.24163057370754507,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/160761-162299,3078.0,2025.257837555807,27881.999999999996,2.9399372112658333,0.16666666666666666,10.478204800886164,3202.365375780846,3203.4062876808466,508.1470605202659,879.6057689247991,2025.257837555807,4131.480181737212,27879.06006278873,10261811.843953183,3251.8744128124126,1625.9372064062063,1.040404605516844,0.9862167856353665,0.23924048328898373,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/924218-925756,3078.0000000000014,2049.9440935010607,28729.999999999996,0.6226176533860807,0.1666666666666666,10.478693257066531,3208.105983286711,3209.1487611407697,508.10694106877054,853.9490950505229,2049.9440935010607,4101.584734336895,28729.37738234661,10298635.771131337,3247.635639286372,1623.817819643186,1.042269650190614,0.9613671541914229,0.24346941261181937,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/162470-165398,5858.000000000006,3953.264712482063,54129.99999999999,1.8196462779274611,0.1666666666666665,14.437490477340006,6037.5968729288315,6038.627795308569,915.1498234263048,1670.8230687163043,3953.264712482063,8049.400922718856,54128.18035372206,36465025.650273226,6378.577854002552,3189.288927001276,1.0306583941496799,0.9464371310007446,0.24819386139415298,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3086602-3083673,5859.999999999994,3952.2669398885237,53575.99999999998,5.544149158689007,0.16666666666666685,14.482293516247882,6134.84865338991,6135.895823945183,950.9038256378682,1553.5354569832134,3952.2669398885237,7930.9031809686885,53570.45585084129,37649217.56230794,6377.367723985475,3188.6838619927375,1.0469025005784842,0.932899816065057,0.24854186116600607,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/632543-635471,5858.000000000007,3933.678600748908,57608.256708462126,2.7549725454142573,0.16666666666666646,14.466015125980482,6149.416882924755,6150.466898621457,963.4431036812149,1658.1284452777204,3933.678600748908,7844.193421198497,57605.50173591671,37828243.07103825,6186.064975920777,3093.0324879603886,1.0497468219400388,0.9387823768759663,0.24491921765597288,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/168081-171009,5858.000000000012,3866.367668464344,54338.0,0.31296128181268873,0.16666666666666632,14.494129592533481,6157.303305831214,6158.354668138174,912.2918276938267,1585.7392899469482,3866.367668464344,7955.453936145833,54337.687038718184,37925332.21857923,6369.714646198885,3184.8573230994425,1.0510930873730286,0.970375617025157,0.2530137590120132,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/925930-928858,5857.9999999999945,3951.6305620712506,54841.99999999999,3.681386981042295,0.16666666666666682,14.495719224480574,6148.545193783648,6149.595060639039,924.0218360037883,1621.280688408212,3951.6305620712506,8065.122141474904,54838.31861301895,37817519.40983607,6443.841453066692,3221.920726533346,1.049598018740808,0.9301563432547281,0.25287252559509,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3086600-3083673,5856.0000000000055,3963.0852761175906,53780.0,0.2538764295567432,0.16666666666666652,14.486084169508329,6153.252148254613,6154.3031777521155,884.8115869006591,1602.1082657889117,3963.0852761175906,7907.028954490258,53779.74612357045,37875447.60368978,6304.920688701346,3152.460344350673,1.0507602712183413,0.9228850102068442,0.24133269721073988,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/162472-165398,5853.999999999996,4019.2263508442284,60014.88764960789,1.188464712215551,0.16666666666666677,14.445855260248567,6086.787658527279,6087.827690599547,925.3071053359425,1632.3078030786237,4019.2263508442284,7962.236921349782,60013.699184895675,37061645.99043061,6329.929118271159,3164.9645591355793,1.0397655720067105,0.9043063856114697,0.24677737612143136,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/632545-635471,5853.999999999997,3962.934974192105,55955.70301930427,0.7787749584956316,0.16666666666666674,14.517482855138054,6163.850095516599,6164.903295028004,864.5106593735123,1597.4104342507114,3962.934974192105,7807.451880666845,55954.92424434577,38006032.63704715,6210.041446416133,3105.0207232080666,1.0529296370885894,0.9203979638554464,0.22686672161866464,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/168083-171009,5854.0000000000055,3957.6324262795706,54553.99999999999,0.370795275720222,0.16666666666666652,14.460132572243086,6147.568625074468,6148.619042617389,901.3945001647456,1709.6635143833782,3957.6324262795706,7976.35581659851,54553.629204724275,37805516.13123717,6266.692302215131,3133.3461511075657,1.0501483814613022,0.9254232149531132,0.24426930232983685,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/925932-928858,5854.000000000009,3957.8917519552538,55041.99999999998,2.43357598857827,0.1666666666666664,14.461936610595098,6137.999022482815,6139.047804894994,957.6261223908026,1683.8061076824872,3957.8917519552538,7991.617435971772,55039.5664240114,37687907.95078605,6307.811328289285,3153.9056641446423,1.0485136697100796,0.926739271755919,0.24627005568075166,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/3086438-3083684,5509.999999999999,3708.1658394268184,51050.00000000001,0.6045175576677113,0.1666666666666667,14.049113923851667,5835.423549323562,5836.482898256556,860.192908883026,1504.836479078593,3708.1658394268184,7460.69498495798,51049.39548244234,34064532.62164125,5955.858505879387,2977.9292529396935,1.0590605352674343,0.9263256447505245,0.24718718253567065,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/926094-928958,5730.000000000001,3874.5178777087494,61280.01446258631,0.25711314200089386,0.16666666666666663,14.301173274398579,6005.632023359407,6006.680401131793,914.4684192000925,1622.0285489497642,3874.5178777087494,7768.833951801788,61279.757349444306,36080209.44134079,6146.805402852024,3073.402701426012,1.0481033199580114,0.9268710345926285,0.24378036109182963,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/162634-165404,5541.999999999996,3735.157216836469,54792.148869104516,0.48927737086188267,0.16666666666666677,14.073018568287702,5713.146243533418,5714.177404311336,847.882565273102,1533.0391870654635,3735.157216836469,7599.057972305575,54791.65959173365,32651823.40794224,6066.018785240112,3033.009392620056,1.0308816751233167,0.9487816552264798,0.24666736516988078,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/632707-635477,5541.999999999997,3745.308550329327,67485.38244156133,4.776523119492198,0.16666666666666674,14.12253343499881,5936.078840446781,5937.150238134496,836.7149488591851,1451.2151955623797,3745.308550329327,7555.999644948204,67480.60591844184,35249752.9501805,6104.784449385825,3052.3922246929124,1.0711076940539126,0.9080193329451004,0.24716528673029187,predict
PS-52_unicycler_I1+N1cc_99127_S7_length_4163943_depth_1.00x_circular_true/168245-171015,5541.999999999994,3716.536202416366,55447.039228422975,0.7915535344010725,0.16666666666666685,14.10453550624548,5810.622686081071,5811.671440297007,829.9352994794057,1470.066202996446,3716.536202416366,7658.901766822202,55446.247674888575,33775524.929963894,6188.835563825756,3094.417781912878,1.0484703511514035,0.9424792640329555,0.25299051095556113,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/672198-673747,3099.9999999999995,2152.4501554049953,26614.818641975882,0.19466514517568984,0.16666666666666669,10.45660069562606,3074.3376522431627,3075.329854190003,515.1952786873238,878.1704254049544,2152.4501554049953,4324.161272741373,26614.623976830706,9457653.712072304,3445.9908473364185,1722.9954236682092,0.9917218233042462,0.9246380376309347,0.24847309105966905,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/3236199-3234650,3099.999999999997,2154.346236448936,28100.0,0.6435889643848434,0.16666666666666682,10.457032261241112,3078.332015881328,3079.325506956373,511.5138223127607,905.8175337437956,2154.346236448936,4298.6089505886885,28099.356411035616,9482245.577792123,3392.791416844893,1696.3957084224464,0.9930103277036553,0.9215904184529488,0.24530727031695715,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/672203-673745,3086.0000000000023,2153.7815574374326,27250.0,1.6522302213210491,0.16666666666666655,10.425211423798586,3069.5862913428577,3070.581456319998,530.447940538473,910.9935406878195,2153.7815574374326,4198.685491610584,27248.34776977868,9428470.47989624,3287.6919509227646,1643.8459754613823,0.9946812350430511,0.911085423978829,0.23960172405669797,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/3236194-3234652,3085.999999999996,2144.838586545059,29377.99999999999,1.0072613826796666,0.1666666666666669,10.424096192437672,3074.669413123954,3075.666226057623,502.05954975013276,897.7977815066105,2144.838586545059,4232.442232620982,29376.992738617308,9459722.734111544,3334.644451114372,1667.322225557186,0.9963283905132723,0.9183049820943409,0.24246698844531656,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/672203-673742,3079.9999999999977,2163.260815656163,27040.0,0.424127426552725,0.1666666666666668,10.462168010692258,3088.1295309620677,3089.1326589829905,486.61505349537543,869.0476192367973,2163.260815656163,4169.873695017144,27039.57587257345,9542740.584795322,3300.826075780347,1650.4130378901734,1.0026394581045681,0.8905771359191366,0.23769445503328468,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/3236194-3234655,3080.0000000000055,2140.630158964096,29160.000000000004,1.3738401864480163,0.16666666666666638,10.459101465465778,3100.9624312461447,3101.969727823385,478.98630846284794,889.7670018880985,2140.630158964096,4170.547189609286,29158.626159813557,9622216.192332683,3280.7801877211873,1640.3900938605937,1.0068059841708243,0.9087854450320605,0.23933985676620625,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/32175-35104,5859.999999999996,4033.281439678694,54687.999999999956,2.605205635961756,0.16666666666666677,14.478532031248667,6131.222390355775,6132.268941936387,917.5806580876975,1589.5503665093106,4033.281439678694,7994.13787937817,54685.394794363994,37604722.37623761,6404.5875128688585,3202.2937564344293,1.0462836843610543,0.8938112715637301,0.2514683588542406,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/32177-35104,5856.000000000003,4009.4876815681637,54900.0,0.8975417047288428,0.1666666666666666,14.489436693022006,6165.788189680213,6166.841360443668,910.0836431998545,1597.4490732987924,4009.4876815681637,8011.723911950972,54899.102458295274,38029932.364878714,6414.27483865218,3207.13741932609,1.0529009886748992,0.8984312767290866,0.24613032271310836,predict
PS-261a_unicycler_I1+N1cc_557799_S7_length_4269922_depth_1.00x/32339-35093,5510.0000000000055,3750.444519460086,51442.0,1.326684370572661,0.16666666666666652,14.05414361105734,5855.60995968823,5856.672973214223,846.6511987672055,1497.4884331034486,3750.444519460086,7520.944954746126,51440.67331562943,34300618.315177925,6023.456521642678,3011.728260821339,1.0627241306149229,0.9014716618695022,0.25035036507678715,predict
PS-53_unicycler_I1+Pcct_99127_S5_length_4163963_depth_1.00x_circular_true/632547-635476,5859.99999999999,3960.866322782457,55815.99999999997,4.48621589364248,0.16666666666666693,14.48340507343262,6153.041524319496,6154.091800255168,926.4814429290766,1589.974774890436,3960.866322782457,8055.065716065093,55811.513784106326,37872845.885967895,6465.090941174656,3232.545470587328,1.050007086061349,0.9259487375688907,0.2556890731979248,predict
